Word	generic_outcome	exception_outcome	p_generic_outcome	p_exception_outcome	p_joint_outcome	id
crayfish	rare	common	3.0590172857046127	0.8056681603193283	2.4645528289586602	2048
crayfish	rare	everywhere	3.0590172857046127	0.017971899069380015	0.05497634991017211	2048
pill	safe	dangerous	3.0589815229177475	0.17570550553500652	0.5374798949065069	5668
pill	safe	risky	3.0589815229177475	0.02194412372773513	0.06712666901976268	5668
pill	safe	untested	3.0589815229177475	0.002004716407100205	0.00613239044800958	5668
hammock	solid	loose	3.050278127193451	0.2443403471261263	0.7453060164296782	3585
barrel	wooden	steel	3.0316296964883804	0.9557207114994526	2.8973912905307446	372
barrel	wooden	plastic	3.0316296964883804	0.2343634841963649	0.7105032984621851	372
barrel	wooden	aluminum	3.0316296964883804	0.1808470697142184	0.5482613470685289	372
fruitcake	edible	poisonous	3.0191797763109207	0.21588208619505167	0.651786828707911	3086
fruitcake	edible	unpalatable	3.0191797763109207	0.018974347040057186	0.05728696485204564	3086
fruitcake	edible	inedible	3.0191797763109207	0.018974347040057186	0.05728696485204564	3086
handlebar	rounded	straight	2.9757490381598477	1.945207640528679	5.788449765324403	3625
handlebar	rounded	flat	2.9757490381598477	1.6994157806038857	5.057034874565679	3625
moth	migratory	stationary	2.9599372297525406	0.0689651700668037	0.20413257443694777	4946
moth	migratory	home	2.9599372297525406	0.002660277095856145	0.007874253217482571	4946
moth	migratory	embedded	2.9599372297525406	0.0008071542652032804	0.002389125959728745	4946
limousine	ready	unprepared	2.939790673553944	0.00035670150282385293	0.0010486277512442388	4513
ice cube	frozen	melted	2.9261773452162743	1.1473461054265501	3.357338180821294	3957
ice cube	frozen	watery	2.9261773452162743	0.005488626266014761	0.016060693835971387	3957
sling	closed	used	2.9175790026783943	1.2496973387897017	3.6460907153559012	7115
sling	closed	destroyed	2.9175790026783943	0.10060291970148684	0.2935169661291986	7115
parsley	sweet	bitter	2.9145196080207825	0.3689486067742109	1.075307948795387	5433
parsley	sweet	nonsweet	2.9145196080207825	0.015911470109131187	0.04637429162549943	5433
parsley	sweet	soured	2.9145196080207825	0.015911470109131187	0.04637429162549943	5433
dish	sweet	bland	2.9086494818329816	0.4656906705349684	1.3545309275459896	2297
dish	sweet	salty	2.9086494818329816	0.39910185150802135	1.1608473935873898	2297
dish	sweet	sour	2.9086494818329816	0.048852525651454926	0.14209487342233681	2297
diskette	plastic	metal	2.8446923941373825	0.4730341956019402	1.3456367783957341	2321
diskette	plastic	steel	2.8446923941373825	0.13378396397456527	0.3805742247759954	2321
diskette	plastic	wood	2.8446923941373825	0.1147337956354022	0.32638235579454145	2321
radio	working	broken	2.8144601732492447	1.5181759372353554	4.272845711334253	6163
radio	working	inoperable	2.8144601732492447	0.0002510187869120273	0.0007064823785012395	6163
radio	working	trashed	2.8144601732492447	0.0002510187869120273	0.0007064823785012395	6163
pantyhose	smooth	scratchy	2.7914619073271747	0.011770203127525749	0.0328560736719913	5363
pantyhose	smooth	jagged	2.7914619073271747	0.004545117553789169	0.012687522515726536	5363
pantyhose	smooth	rugged	2.7914619073271747	0.0014813871530350298	0.004135235807701137	5363
kettle	hot	lukewarm	2.788269892334938	0.000749202581573627	0.0020889790014613544	4209
dart	sharp	dull	2.7831770479679108	0.5777021870017052	1.6078474674240117	2230
dart	sharp	blunt	2.7831770479679108	0.5027520470321178	1.399247958118674	2230
mouth	full	empty	2.781841903924942	0.598148675635457	1.6639550506599223	4975
mongoose	dead	alive	2.7677280828356743	0.3046332160010934	0.8431419068907721	4914
mongoose	dead	living	2.7677280828356743	0.017139378178399056	0.04743713830669601	4914
mongoose	dead	existing	2.7677280828356743	0.00028578774617926683	0.0007909827708306705	4914
glue	dry	wet	2.759079448878765	0.6263770628720522	1.7282240814193213	3289
glue	dry	runny	2.759079448878765	0.003013632522197441	0.008314851558467638	3289
glue	dry	moody	2.759079448878765	0.0005964591309748357	0.0016456781303687568	3289
rocket	empty	full	2.75554358959198	0.08125815074890852	0.22391037639825362	6399
beer	sweet	bitter	2.754221297800541	0.8709772489964962	2.398864089085875	517
beer	sweet	sour	2.754221297800541	0.4643630236387253	1.2789585296168333	517
beer	sweet	spoiled	2.754221297800541	0.04078378260601312	0.11232756265834858	517
chocolate	good	bad	2.7534501627087598	0.3786017186939716	1.0424609639397322	1551
chocolate	good	awful	2.7534501627087598	0.05376975168474018	0.14805233152515745	1551
chocolate	good	rotten	2.7534501627087598	0.03847347688861191	0.10593480119892018	1551
exerciser	blind	sighted	2.74921040982008	0.0660513702314347	0.18158911462314042	2647
exerciser	blind	seeing	2.74921040982008	0.0005484005669131875	0.0015076685473089683	2647
mandolin	standard	professional	2.7147740125656132	0.007585846469737589	0.020593858859356207	4668
mandolin	standard	octave	2.7147740125656132	0.0068479101173579675	0.01859052842698855	4668
bowling ball	used	new	2.708298154175281	0.16406853683292866	0.4443465154628598	797
bowling ball	used	smooth	2.708298154175281	0.10484610684216022	0.2839545176330868	797
bowling ball	used	shiny	2.708298154175281	0.010045005910797043	0.02720487096689142	797
poodle	dead	alive	2.6885075494647026	0.28830040246248245	0.7750978085340963	5917
poodle	dead	lively	2.6885075494647026	0.013908727851230651	0.037393719831483575	5917
poodle	dead	living	2.6885075494647026	0.010397285223007202	0.027953179815992657	5917
firewood	clean	dirty	2.6847509667277336	0.1202326500788331	0.3227947235313845	2828
hippopotamus	dead	healthy	2.678818255662918	0.017480886890552938	0.0468281189275918	3741
hippopotamus	dead	happy	2.678818255662918	0.010080783977173269	0.02700458814944599	3741
hippopotamus	dead	lively	2.678818255662918	0.0034775071981130172	0.009315609766504354	3741
donut	hot	stale	2.639062702655792	0.4910739604383707	1.29597497323837	2374
donut	hot	old	2.639062702655792	0.09918027790263297	0.26174297225187504	2374
wine bottle	full	hollow	2.6293300092220298	0.008887636795407161	0.023368530137229962	8864
roulette wheel	fixed	fair	2.6184352114796643	0.0073833180067595094	0.01933273984645095	6483
lanyard	solid	fragile	2.611471153795719	0.07281849975697696	0.1901634115780259	4335
lanyard	solid	flimsy	2.611471153795719	0.0043342057324480265	0.011318653244904067	4335
lanyard	solid	breakable	2.611471153795719	0.0043342057324480265	0.011318653244904067	4335
bedpan	open	closed	2.6105448603630066	1.8689105287194248	4.878874775226803	494
bedpan	open	shut	2.6105448603630066	0.029849371640011668	0.07792312371989775	494
bedpan	open	plugged	2.6105448603630066	0.0075446892878971985	0.019695749843555863	494
globe	round	square	2.6096355170011516	0.29008742421865463	0.7570224452763812	3276
globe	round	pointed	2.6096355170011516	0.08340438944287598	0.21765505696392506	3276
globe	round	triangular	2.6096355170011516	0.053233979269862175	0.13892128301393536	3276
clove	edible	poisonous	2.590492181479932	0.6077711004763842	1.5744262839135275	1677
clove	edible	toxic	2.590492181479932	0.17791775753721595	0.4608945598466002	1677
clove	edible	deadly	2.590492181479932	0.011182592425029723	0.028968418245716214	1677
squirt gun	used	new	2.587234601378441	1.4579130336642263	3.771963046496698	7449
plaster cast	complete	fragile	2.57926844060421	0.04770497907884419	0.12304394699774691	5781
plaster cast	complete	wet	2.57926844060421	0.003575109076336957	0.00922116601231358	5781
beard	short	long	2.569686435163021	1.4870488084852695	3.8212491515899303	475
beard	short	overgrown	2.569686435163021	0.052713765762746334	0.13545784882689013	475
beard	short	uncut	2.569686435163021	0.0005411705387814436	0.0013906385926165392	475
leg	solid	hollow	2.546676993370056	0.15856772661209104	0.40382078125400506	4409
leg	solid	shaky	2.546676993370056	0.01903797383420169	0.04848356996394256	4409
leg	solid	flimsy	2.546676993370056	0.005489078466780486	0.013978909846152847	4409
chili	hot	mild	2.5458542630076413	0.3792926436290145	0.9656237937103647	1499
chessboard	empty	covered	2.5423334911465645	1.4152799732983112	3.5981136754653122	1444
chessboard	empty	full	2.5423334911465645	1.0480058379471302	2.664380340730108	1444
chessboard	empty	set	2.5423334911465645	0.1734043937176466	0.4408517976603379	1444
rhubarb	smooth	coarse	2.5185585021972656	0.06932515534572302	0.17459945941211694	6322
rhubarb	smooth	rough	2.5185585021972656	0.0397740921471268	0.1001733779443237	6322
rhubarb	smooth	scratchy	2.5185585021972656	0.008294590224977583	0.02089041073335962	6322
soup	sweet	bitter	2.456853538751602	0.4224531818181276	1.0379055947067408	7314
soup	sweet	sour	2.456853538751602	0.22939692717045546	0.5635946522974771	7314
soup	sweet	rotten	2.456853538751602	0.03629418497439474	0.08916949679044694	7314
telescope	functional	broken	2.448623068630696	0.2880602842196822	0.7053510570966287	7937
telescope	functional	bent	2.448623068630696	0.025031119002960626	0.06129177542428957	7937
telescope	functional	crushed	2.448623068630696	0.0010145417945750523	0.0024842304422864575	7937
screen	dark	lit	2.446872368454933	0.2225882839411497	0.5446451215174002	6726
screen	dark	bright	2.446872368454933	0.19835454877465966	0.48534826455406105	6726
screen	dark	colourful	2.446872368454933	0.00030312301078083687	0.0007417033193224965	6726
windsock	open	shut	2.399368397891521	0.06912514218129218	0.1658566816495506	8850
windsock	open	encased	2.399368397891521	0.0006813413619966012	0.0016347889321510118	8850
honeycomb	uniform	scrambled	2.380949631333351	0.010210344771621749	0.024310316619779213	3789
wick	dry	wet	2.36554779112339	0.10789134539663793	0.2552221337843476	8820
wick	dry	gone	2.36554779112339	0.09823759319260716	0.23238572158205006	8820
wick	dry	submerged	2.36554779112339	0.05756496684625745	0.1361726801692555	8820
brush	soft	rough	2.3531133309006687	0.9556242264807224	2.2486921066634276	919
brush	soft	coarse	2.3531133309006687	0.7225244771689177	1.700181979128216	919
shortbread	baked	raw	2.331286482512952	0.07318686111830175	0.1706195400226496	6921
shortbread	baked	uncooked	2.331286482512952	0.010945230314973742	0.025516467481289263	6921
mashed potato	served	trashed	2.3115964606404305	0.01668357290327549	0.03856568807404821	4739
mashed potato	served	undone	2.3115964606404305	8.648985954096133e-05	0.00019992965319617418	4739
combination lock	open	shut	2.2905062884092326	0.15211800346150994	0.34842724350884596	1823
hammer	heavy	light	2.2884970530867577	0.28274692595005035	0.6470655068060299	3580
ice	solid	cracking	2.279872260987758	0.9330363012850283	2.127203581794353	3942
ice	solid	flimsy	2.279872260987758	0.0003840291810774944	0.0008755374773484244	3942
hairnet	new	old	2.2717654705047607	0.6454199086874723	1.4662426625325353	3554
hairnet	new	used	2.2717654705047607	0.2479366259649396	0.5632538657406039	3554
hairnet	new	ancient	2.2717654705047607	0.04022428474854678	0.09138014116749985	3554
candle	flickering	unlit	2.2708641365170483	0.0002179888724640477	0.0004950231126383946	1160
plaster cast	intact	damaged	2.266774326562881	0.801583006978035	1.8170077808268843	5774
plaster cast	intact	destroyed	2.266774326562881	0.39395103231072426	0.8929980859648937	5774
plaster cast	intact	broken	2.266774326562881	0.2210849430412054	0.5011496728754213	5774
fire	going	doused	2.2512754425406456	0.0010677928912627976	0.0024038959138194104	2783
pie	hot	cool	2.2437527775764465	0.2237127162516117	0.5019560284687252	5629
pie	hot	lukewarm	2.2437527775764465	0.016389944357797503	0.03677498317713156	5629
waterwheel	functional	defective	2.214350365102291	0.13659166870638728	0.30246181146991985	8696
waterwheel	functional	broken	2.214350365102291	0.09083754266612233	0.20114614576772294	8696
waterwheel	functional	inoperable	2.214350365102291	0.001954260551428888	0.004327417565561563	8696
yolk	edible	unappealing	2.1822577342391014	0.007806015491951256	0.01703473768090087	9008
yolk	edible	inedible	2.1822577342391014	0.007806015491951256	0.01703473768090087	9008
yolk	edible	unappetizing	2.1822577342391014	0.007806015491951256	0.01703473768090087	9008
viewfinder	automatic	manual	2.178627997636795	1.6383439302444458	3.569341956188854	8526
birthday cake	eaten	there	2.1631147712469097	0.3848888911306858	0.8325588456936301	601
birthday cake	eaten	uneaten	2.1631147712469097	0.0074952477007173	0.016213081015576027	601
birthday cake	eaten	inedible	2.1631147712469097	0.0074952477007173	0.016213081015576027	601
bubble wrap	plastic	solid	2.1560665220022197	0.42648022063076496	0.9195197259981127	940
bubble wrap	plastic	paper	2.1560665220022197	0.0676291121635586	0.1458128646485818	940
bubble wrap	plastic	aluminum	2.1560665220022197	0.03230342117603868	0.06964832494379458	940
sushi	cold	cooked	2.1345991641283035	0.5171674769371748	1.103945263984437	7712
sushi	cold	warm	2.1345991641283035	0.2633023774251342	0.5620450347646865	7712
gravy	cold	warm	2.1226841956377034	0.481090322136879	1.0212028234742045	3430
gravy	cold	fresh	2.1226841956377034	0.3823034930974245	0.8115095827349909	3430
gravy	cold	hot	2.1226841956377034	0.3728929441422224	0.7915339591955084	3430
sickle	sharp	dull	2.0977534353733063	0.07485515088774264	0.1570276499301493	6979
sickle	sharp	blunted	2.0977534353733063	0.006669116555713117	0.013990162165652183	6979
parrot	migratory	stationary	2.0899226889014244	0.00803459479357116	0.016791681955213623	5426
cross	holy	unholy	2.088351361453533	0.009805525769479571	0.020477383090460367	2095
cross	holy	sinful	2.088351361453533	0.009805525769479571	0.020477383090460367	2095
cross	holy	tainted	2.088351361453533	0.0005079157290310832	0.0010607065042257263	2095
paper plate	clean	used	2.0588468760252	0.1968379830941558	0.40525926657650374	5385
paper plate	clean	dirty	2.0588468760252	0.18403816502541304	0.3789064011319818	5385
paper plate	clean	messy	2.0588468760252	0.016423827037215233	0.033814144987948797	5385
wetsuit	wet	dry	2.055457979440689	1.6393644735217094	3.369644788311782	8765
wetsuit	wet	warm	2.055457979440689	0.08395686745643616	0.172569813142176	8765
pump	operational	broken	2.029138430953026	1.375467237085104	2.7910134312861614	6066
pump	operational	non-functioning	2.029138430953026	0.002351705552428029	0.0047719361147173294	6066
granola	good	stale	2.0152380689978604	0.5049420986324549	1.0175785398037955	3396
granola	good	rotten	2.0152380689978604	0.25562853552401066	0.5151523563101582	3396
granola	good	bad	2.0152380689978604	0.20711529068648807	0.41738661846296876	3396
compost	acidic	neutral	2.013716101646424	0.14327605022117496	0.28851728931068166	1848
stalagmite	solid	fragile	2.0095741376280785	0.09948558872565627	0.19992366616978238	7472
stalagmite	solid	cracking	2.0095741376280785	0.003254966577515006	0.006541096653017936	7472
stalagmite	solid	breaking	2.0095741376280785	6.985400204939651e-05	0.00014037679592828603	7472
sidecar	open	full	2.002027630805969	0.13951149303466082	0.2793058638703854	6981
sidecar	open	unavailable	2.002027630805969	0.04408324602991343	0.08825587660750422	6981
weather vane	present	gone	1.973404549062252	0.9865301661193372	1.9468231176070392	8731
weather vane	present	taken	1.973404549062252	0.004057899423060007	0.008007877181103707	8731
battery	electric	mechanical	1.967281848192215	0.022354195243678987	0.04397700253383442	442
battery	electric	cranked	1.967281848192215	0.003590364940464497	0.007063259775761528	442
battery	electric	wound	1.967281848192215	0.0026440751753398213	0.005201641097701678	442
fingerprint	clean	unclear	1.9407108426094053	0.055864546447992325	0.10841693100907544	2779
fingerprint	clean	smudgy	1.9407108426094053	0.0053694289817940435	0.010420509043588879	2779
fingerprint	clean	blurry	1.9407108426094053	0.0053694289817940435	0.010420509043588879	2779
coffee	warm	chilled	1.9263708963990207	0.03641286457423122	0.07014468257031795	1745
coffee	warm	frozen	1.9263708963990207	0.020095797663088888	0.03871195975809789	1745
milkshake	empty	full	1.9133556634187696	0.5144153255969286	0.9842594765802937	4848
dough	dry	moist	1.9021829590201376	0.27686324901878834	0.526644554262488	2423
dough	dry	wet	1.9021829590201376	0.20813941955566406	0.39591925697912694	2423
dough	dry	watery	1.9021829590201376	0.04782875766977668	0.0909790477905529	2423
crow	silent	noisy	1.9017068669199944	0.18303104443475604	0.3480713940611142	2106
crow	silent	loud	1.9017068669199944	0.051553902449086315	0.09804041030395096	2106
crow	silent	soulful	1.9017068669199944	0.031701428815722466	0.0602868248700348	2106
spout	closed	open	1.8956243991851809	1.7628749832510948	3.3417488309639425	7401
hedge	thick	thin	1.8898244947195053	0.2430016873404384	0.4592305409941312	3715
couch	full	unoccupied	1.8834618851542475	1.0818683904290083e-05	2.0376578781262113e-05	1995
brussels sprouts	cultivated	unrefined	1.8821310251951209	0.030795362545177337	0.05796090727841005	922
brussels sprouts	cultivated	unpolished	1.8821310251951209	0.030795362545177337	0.05796090727841005	922
thorn	small	large	1.8702717497944832	0.7473531644791365	1.3977535106448387	7993
thorn	small	enormous	1.8702717497944832	0.6998306140303612	1.3088734270623112	7993
thorn	small	massive	1.8702717497944832	0.2098524011671543	0.3924810175294675	7993
bin	free	expensive	1.859479397535324	0.09935180423781276	0.1847426330881755	563
bin	free	overpriced	1.859479397535324	0.017875216144602746	0.03323859614737961	563
bin	free	costly	1.859479397535324	0.008833486208459362	0.01642568561304261	563
plaster cast	visible	covered	1.852146536111832	0.047846679808571935	0.08861906227189845	5775
plaster cast	visible	hidden	1.852146536111832	0.03906851343344897	0.07236061182680109	5775
plaster cast	visible	disguised	1.852146536111832	0.0008671358045830857	0.0016060625767971087	5775
wood	soft	hard	1.8396532163023949	0.9500723332166672	1.7478036235219623	8925
wood	soft	stiff	1.8396532163023949	0.0706008868291974	0.1298811485291344	8925
wood	soft	firm	1.8396532163023949	0.01920811046147719	0.03533626218954819	8925
tuning fork	fixed	dynamic	1.8368326127529144	0.028719482361339036	0.05275288182268962	8384
tuning fork	fixed	unsettled	1.8368326127529144	0.012625218369066715	0.023190412843428904	8384
tuning fork	fixed	changing	1.8368326127529144	0.0075882257078774265	0.013938300453159327	8384
toaster oven	operational	broken	1.830868609249592	0.32615766394883394	0.5971518285900974	8084
toaster oven	operational	unusable	1.830868609249592	0.006518084410345182	0.01193375613934013	8084
pasta	perfect	disgusting	1.829098165035248	0.07807653746567668	0.142809651410775	5440
pasta	perfect	deformed	1.829098165035248	0.0023842527298256755	0.004361032293104424	5440
pasta	perfect	flawed	1.829098165035248	0.0008416523087362293	0.0015394646935071171	5440
owl	extinct	living	1.8226031213998797	0.012330037134233862	0.022472764167831064	5276
owl	extinct	current	1.8226031213998797	0.002799145477183629	0.005101731283967238	5276
owl	extinct	existent	1.8226031213998797	0.0006535035481647355	0.0011910776067309437	5276
groundhog	silent	noisy	1.819281466305256	0.01689287310000509	0.030732890943485875	3461
groundhog	silent	loud	1.819281466305256	0.013102719094604256	0.023837534007017505	3461
groundhog	silent	audible	1.819281466305256	0.002921998930105474	0.005315938498104676	3461
sim card	compatible	incompatible	1.8134966492652893	0.17353231087327006	0.3147002643079378	7009
sim card	compatible	noncompliance	1.8134966492652893	0.011747825919883326	0.021304642941860324	7009
chute	steep	low	1.8044369295239449	0.2910972572863102	0.5252666411305513	1576
chute	steep	gradual	1.8044369295239449	0.013388626393862069	0.024158931900683717	1576
sifter	empty	full	1.8012836575508118	0.24369785096496344	0.43896895632344196	6985
sifter	empty	filled	1.8012836575508118	0.05581361474469304	0.1005361521084526	6985
sifter	empty	overflowing	1.8012836575508118	0.014481092512141913	0.02608455528560266	6985
tooth	sharp	blunt	1.8000695854425433	0.9907424449920654	1.783405342237199	8144
tooth	sharp	soft	1.8000695854425433	0.1923107774928212	0.3461727815176358	8144
tooth	sharp	dull	1.8000695854425433	0.0278112682281062	0.050062218069998506	8144
noose	open	locked	1.797553524374962	0.4358715377748013	0.7835024189018285	5158
mousetrap	free	placed	1.7936190590262413	0.09957468137145042	0.1785990463042987	4966
mousetrap	free	set	1.7936190590262413	0.05737738683819772	0.10291317459011284	4966
mousetrap	free	armed	1.7936190590262413	0.02103557781083509	0.037729813279143314	4966
car seat	removed	available	1.7885902896523476	0.7073231972754002	1.2651114022926326	1225
car seat	removed	ready	1.7885902896523476	0.03544075880199672	0.0633889970511623	1225
mast	elevated	broken	1.7813147976994514	1.4352640137076378	2.5566570262229233	4754
mast	elevated	lowered	1.7813147976994514	0.4225745331496	0.7527382690303198	4754
mast	elevated	stowed	1.7813147976994514	0.0008984705345937982	0.0016004588585688696	4754
polar bear	endangered	plentiful	1.7730401828885078	0.00636579206911847	0.011286805134460025	5861
polar bear	endangered	thriving	1.7730401828885078	0.005870057430001907	0.010407847699256626	5861
pulpit	open	closed	1.7680861055850985	0.8424607105553149	1.4895430768342015	6061
pulpit	open	unavailable	1.7680861055850985	0.005739310654462315	0.010147595423791338	6061
spout	open	full	1.7628749832510948	0.4671280737966299	0.8234883952703501	7398
spout	open	shut	1.7628749832510948	0.029672961682081226	0.05230972182830932	7398
dollhouse	open	shut	1.7568988725543022	0.10652090422809124	0.1871464565417983	2355
dollhouse	open	encased	1.7568988725543022	0.003349260077811777	0.005884311254598646	2355
vase	unique	inexpensive	1.7513202503323555	0.006565672083524987	0.011498594476919139	8484
vase	unique	common	1.7513202503323555	0.0058469966461416325	0.010239963630013206	8484
vase	unique	ubidiqous	1.7513202503323555	0.004600527972797863	0.008056997800981357	8484
train car	operational	broken	1.7490785568952558	0.4303576424717903	0.7527293242434034	8239
armor	unique	common	1.6994345933198929	0.052216980839148164	0.0887393435967704	203
armor	unique	mundane	1.6994345933198929	0.001021018579194788	0.0017351542939059495	203
mustard	dry	wet	1.6963111236691475	0.01977490610443056	0.03354439319445849	5061
mustard	dry	soggy	1.6963111236691475	0.01551416062284261	0.026316843238917788	5061
mustard	dry	damp	1.6963111236691475	0.0032816569728311147	0.005566711227079841	5061
exhaust pipe	blocked	clear	1.6935573890805244	0.3513934090733528	0.595104904410372	2655
exhaust pipe	blocked	free	1.6935573890805244	0.29832073487341404	0.5052232848608025	2655
exhaust pipe	blocked	unfilled	1.6935573890805244	0.002481810770404991	0.004203088968519002	2655
coffee table	clean	dirty	1.6918759793043137	0.16978969797492027	0.2872631115371019	1778
coffee table	clean	messy	1.6918759793043137	0.09717234061099587	0.164403548932521	1778
coffee table	clean	cluttered	1.6918759793043137	1.2314927744228045e-05	2.0835330437327687e-05	1778
carriage	ready	preparing	1.686999760568142	0.0021499377908185124	0.0036269445383472305	1252
eyepiece	transparent	translucent	1.6809169203042984	0.185407092794776	0.3116539194231681	2675
school bus	ready	unavailable	1.675194315612316	0.4472912289202213	0.7492997241104018	6682
school bus	ready	broken	1.675194315612316	0.1625531818717718	0.2723081662562871	6682
school bus	ready	inoperable	1.675194315612316	0.0042619099986040965	0.007139527403312876	6682
shoelace	loose	tight	1.6704170033335686	0.339022115804255	0.5663083067455497	6898
scooter	new	used	1.6668923199176788	0.8226096630096436	1.3712017295608447	6698
scooter	new	old	1.6668923199176788	0.3194827819243073	0.5325433955355624	6698
scooter	new	secondhand	1.6668923199176788	0.004702023579739034	0.007837766993138828	6698
stew	prepared	starting	1.6598984599113464	0.0038642370782326907	0.006414241174890764	7547
stew	prepared	unprepared	1.6598984599113464	0.001281395998375956	0.0021269872442408115	7547
squeegee	short	long	1.637978479266167	0.4367078188806772	0.7153180090538164	7431
squeegee	short	stretchy	1.637978479266167	0.03318467934150249	0.05435579060272963	7431
squeegee	short	lengthy	1.637978479266167	0.014793407171964644	0.024231282582699853	7431
truck	moving	parked	1.636582612991333	1.5738816931843758	2.575787413970909	8353
truck	moving	still	1.636582612991333	0.4090233240276575	0.6694004604115844	8353
truck	moving	overturned	1.636582612991333	0.03449745709076524	0.05645793846716096	8353
spool	empty	new	1.6290443018078804	0.13793917605653405	0.22470902875097082	7390
spool	empty	unused	1.6290443018078804	0.06907869828864932	0.11253225982342996	7390
cufflink	visible	invisible	1.6266223043203354	0.24360017850995064	0.39624548370070095	2158
cufflink	visible	hidden	1.6266223043203354	0.1100848661735654	0.1790664986860407	2158
cufflink	visible	concealed	1.6266223043203354	0.01893050211947412	0.030792776979519987	2158
shaving cream	expensive	free	1.6243167221546173	0.3996180836111307	0.6491063356849416	6825
shaving cream	expensive	cheap	1.6243167221546173	0.30549929942935705	0.4962276206696252	6825
shaving cream	expensive	inexpensive	1.6243167221546173	0.08538007969036697	0.1386842911799569	6825
light switch	open	closed	1.6234101727604866	1.360795833170414	2.209129798618932	4490
light switch	open	shut	1.6234101727604866	0.3549274289980531	0.5761927988271647	4490
light switch	open	sealed	1.6234101727604866	0.012240979413036257	0.01987213050367475	4490
board	free	expensive	1.6126057133078575	0.004029004412586801	0.006497195534680043	667
board	free	costly	1.6126057133078575	0.0009543467058392707	0.0015389849503129412	667
board	free	valuable	1.6126057133078575	0.0004343840828369139	0.000700490253752801	667
exerciser	free	employed	1.590769924223423	0.19365610787644985	0.30806231205202317	2646
exerciser	free	broken	1.590769924223423	0.03684221883304417	0.05860749366126444	2646
exerciser	free	unavailable	1.590769924223423	0.0256415456533432	0.040789799635940205	2646
sundial	operational	covered	1.5871390700340269	0.3095129504799843	0.4912400963882901	7696
sundial	operational	broken	1.5871390700340269	0.28624164406210184	0.45430529676173526	7696
sundial	operational	shaded	1.5871390700340269	0.02204041084041819	0.03498119716442921	7696
toaster oven	functional	working	1.5659203752875328	0.7776195183396339	1.2176902479893101	8080
toaster oven	functional	broken	1.5659203752875328	0.32615766394883394	0.5107369315336631	8080
toaster oven	functional	trouble-free	1.5659203752875328	0.006518084410345182	0.010206801186003544	8080
bank	operational	broken	1.545889489352703	0.0552251236513257	0.08537193820078778	329
bank	operational	shut	1.545889489352703	0.03438425192143768	0.053154253644606	329
pasta	soft	firm	1.5411991626024246	0.09934307308867574	0.1531074610546185	5439
prune	tender	hard	1.5396755188703537	0.3708069212734699	0.5709223389124483	6026
prune	tender	tough	1.5396755188703537	0.3281960729509592	0.5053154589119806	6026
prune	tender	firm	1.5396755188703537	0.06927194772288202	0.10665632205338839	6026
place mat	empty	full	1.5355742536485195	0.7730426732450724	1.1870644260067584	5759
place mat	empty	filled	1.5355742536485195	0.0874924473464489	0.13435114953390564	5759
camera lens	open	closed	1.5161959454417229	0.8720059879124165	1.3221319432737098	1121
camera lens	open	covered	1.5161959454417229	0.1591445878148079	0.24129437878380594	1121
camera lens	open	shut	1.5161959454417229	0.007419047324219719	0.0112487294720222	1121
tractor	operational	inoperable	1.513858791440725	0.0012199373486510012	0.0018468128802622073	8220
hole	circular	square	1.5093686059117315	0.22731395438313484	0.3431005464315552	3765
hole	circular	triangular	1.5093686059117315	0.1077580964192748	0.16264668776806274	3765
fast food	available	gone	1.5079954639077189	0.3997164312750101	0.6027705652120967	2701
fast food	available	unavailable	1.5079954639077189	0.042556427069939666	0.06417489898158867	2701
fast food	available	nonexistent	1.5079954639077189	0.006207387195900083	0.00936071173413618	2701
dryer	open	locked	1.5002576634287834	0.0707482686266303	0.10614063218142028	2478
dryer	open	shut	1.5002576634287834	0.04923897795379162	0.07387115401457679	2478
beaker	empty	full	1.4997304417192936	0.1504558138549328	0.2256431641718942	453
shark	large	tiny	1.4884905889630318	0.3884542966261506	0.5782105647702792	6814
shark	large	puny	1.4884905889630318	0.004072282172273845	0.0060615536890315505	6814
vacuum	empty	full	1.4774348586797714	0.22238946985453367	0.32856595496640223	8469
vacuum	empty	overflowing	1.4774348586797714	0.029479552176781002	0.043554118004245385	8469
drawer	full	free	1.474119909107685	0.06828352343291044	0.10065810135647443	2439
drawer	full	spacious	1.474119909107685	0.0026304562197765327	0.0038776078836087273	2439
sugar cube	cold	hot	1.4662344008684158	0.40835049003362656	0.5987375360987784	7672
sugar cube	cold	warm	1.4662344008684158	0.25180967058986425	0.3692120014902028	7672
sugar cube	cold	scalding	1.4662344008684158	0.03135026490781456	0.045966836884175605	7672
cuckoo clock	heard	low	1.4651605859398842	0.03217484045308083	0.0471413080907582	2154
cuckoo clock	heard	muted	1.4651605859398842	0.01726196496747434	0.02529155070621846	2154
charger	automatic	manual	1.4630761928856373	0.41985842399299145	0.6142848645266297	1394
vest	worn	new	1.4623411931097507	0.4839003086090088	0.7076273546374745	8510
vest	worn	intact	1.4623411931097507	0.19942717626690865	0.29163057488065974	8510
vest	worn	unused	1.4623411931097507	0.0697882438544184	0.10205422378310443	8510
toilet	accessible	occupied	1.4599706046283245	0.5664546974003315	0.8270072070581166	8097
toilet	accessible	inaccessible	1.4599706046283245	0.056360469898208976	0.08228462931442464	8097
toilet	accessible	unavailable	1.4599706046283245	0.027237890753895044	0.0397665198327644	8097
