User ID,Word,generic_outcome,exception_outcome,p_generic_outcome,p_exception_outcome,p_joint_outcome,id,nl_sentence,generic_context,exception_context,feedback,nl_sentence_masked
FWD4Z73KK6F6,bowling ball,used,smooth,2.708298154175281,0.10484610684216022,0.2839545176330868,797,Mike looked at this bowling ball and it was [scratched/flawless].,scratched,flawless,,Mike looked at this bowling ball and it was [MASK].
VNAQPVX4R36A,radio,working,broken,2.8144601732492447,1.5181759372353554,4.272845711334253,6163,"If you turn on the radio, you hear [music/nothing].",music,nothing,,"If you turn on the radio, you hear [MASK]."
FWD4Z73KK6F6,knee,bent,parallel,5.9888951480388615,0.016150958254002038,0.096726395523571,4249,The doctor examined the [perpendicular/straight] knee.,perpendicular,straight,,The doctor examined the [MASK] knee.
FWD4Z73KK6F6,mold,empty,full,3.206314146518708,0.06412936490960419,0.20561888991692434,4889,The inspector so that the mold was [barren/overflowing].,barren,overflowing,,The inspector so that the mold was [MASK].
FXAG33X37DRG,carousel,closed,busy,24.925188720226288,0.008598122803959996,0.2143098335283841,1250,Jamie inquired if the carousel is [parked/operating].,parked,operating,,Jamie inquired if the carousel is [MASK].
TRZKH4HK4646,soup,sweet,sour,2.456853538751602,0.22939692717045546,0.5635946522974771,7314,Tina put a lot of [apples/lemons] in the soup.,apples,lemons,,Tina put a lot of [MASK] in the soup.
FWD4Z73KK6F6,umbrella,closed,open,4.978718608617784,2.758375927805901,13.733177561330585,8442,Mary said that the umbrella left on the porch was [shut/ajar].,shut,ajar,,Mary said that the umbrella left on the porch was [MASK].
TRZKH4HK4646,beer,sweet,sour,2.754221297800541,0.4643630236387253,1.278958529616833,517,The beer had a distinct [orange/tart] flavor.,orange,tart,,The beer had a distinct [MASK] flavor.
FWD4Z73KK6F6,space shuttle,destroyed,ready,28.82986068725586,1.0616508312523365,30.607245563514237,7324,The crew announced that the space shuttle was [wrecked/prepared].,wrecked,prepared,,The crew announced that the space shuttle was [MASK].
FWD4Z73KK6F6,skin,smooth,rough,24.869875609874725,1.0304885916411877,25.628123091511327,7061,The lotion made Mary's skin feel [silky/scaly].,silky,scaly,,The lotion made Mary's skin feel [MASK].
FWD4Z73KK6F6,pizza,good,nasty,8.72318297624588,0.01694971724646166,0.14785548493651554,5750,The little boy thought that the pizza was [tasty/awful].,tasty,awful,,The little boy thought that the pizza was [MASK].
FWD4Z73KK6F6,chocolate,good,rotten,2.75345016270876,0.03847347688861191,0.10593480119892018,1551,The chocolate had fresh [syrup/mold] on it.,syrup,mold,,The chocolate had fresh [MASK] on it.
XH7FWCGRRXDJ,hairnet,new,ancient,2.2717654705047607,0.04022428474854678,0.09138014116749983,3554,Ashley said the hairnet looked [fresh/torn].,fresh,torn,,Ashley said the hairnet looked [MASK].
FWD4Z73KK6F6,thermos,empty,filled,8.011225610971449,0.4445410333573818,3.5613185115603705,7971,The man told the hiking group that his thermos water was [gone/unused].,gone,unused,,The man told the hiking group that his thermos water was [MASK].
FWD4Z73KK6F6,pantyhose,smooth,scratchy,2.7914619073271747,0.011770203127525749,0.0328560736719913,5363,Taryn's skin felt like [silk/sandpaper] while pressed against the pantyhose.,silk,sandpaper,,Taryn's skin felt like [MASK] while pressed against the pantyhose.
FWD4Z73KK6F6,sarcophagus,complete,unfinished,3.911009803414345,0.928762461990118,3.6323990938865935,6589,The explorer unearthed a [whole/partial] scarcophagus.,whole,partial,,The explorer unearthed a [MASK] scarcophagus.
FWD4Z73KK6F6,shopping basket,empty,filled,24.323441088199612,0.30611129477620125,7.4456800449214375,6906,The mother's shopping basket was [barren/stuffed] of toys.,barren,stuffed,,The mother's shopping basket was [MASK] of toys.
FWD4Z73KK6F6,hippopotamus,dead,happy,2.678818255662918,0.010080783977173269,0.02700458814944599,3741,The hippopotamus [drowned/smiled] in the water.,drowned,smiled,,The hippopotamus [MASK] in the water.
3MMFR6RXMZM2,hammer,heavy,light,2.2884970530867577,0.28274692595005035,0.6470655068060299,3580,"When the hammer fell off the ladder, it made a [crack/clatter] on the tile underneath.",crack,clatter,,"When the hammer fell off the ladder, it made a [MASK] on the tile underneath."
FWD4Z73KK6F6,washcloth,warm,freezing,4.41361591219902,0.01838705793488771,0.08115341147994565,8626,Mary needed a glove to handle the washcloth as it was [scalding/chilled].,scalding,chilled,,Mary needed a glove to handle the washcloth as it was [MASK].
QHKQ32WVQEGN,outlet,open,occupied,6.749377399682999,0.0886088761035353,0.5980547457845121,5266,She saw that the outlet was [available/inaccessible].,available,inaccessible,,She saw that the outlet was [MASK].
6CWGWGGFQQZA,bedpan,open,plugged,2.6105448603630066,0.0075446892878971985,0.019695749843555863,494,The bedpan is [empty/full].,empty,full,,The bedpan is [MASK].
FWD4Z73KK6F6,vending machine,open,shut,11.490733176469805,0.6469388958066702,7.433802233194448,8497,The man saw that the vending machine was [ajar/closed].,ajar,closed,,The man saw that the vending machine was [MASK].
FWD4Z73KK6F6,windsock,open,shut,2.399368397891521,0.06912514218129218,0.1658566816495506,8850,Mike left the windsock [ajar/closed].,ajar,closed,,Mike left the windsock [MASK].
FWD4Z73KK6F6,crayfish,rare,common,3.0590172857046127,0.8056681603193283,2.46455282895866,2048,The fisherman said that seeing crayfish this far north is [unusual/ordinary].,unusual,ordinary,,The fisherman said that seeing crayfish this far north is [MASK].
FWD4Z73KK6F6,juice,cold,warm,3.7870578467845917,1.4067687094211578,5.32751447962443,4142,Tom nearly [froze/scalded] his hand while handling the juice.,froze,scalded,,Tom nearly [MASK] his hand while handling the juice.
FWD4Z73KK6F6,veil,closed,open,17.62685775756836,3.4081574529409413,60.07510663838645,8491,The woman's veil was [shut/ajar] for some of the funeral.,shut,ajar,,The woman's veil was [MASK] for some of the funeral.
FWD4Z73KK6F6,carousel,closed,filled,24.925188720226288,0.06409240304492414,1.5975152414275402,1250,The child was disappointed that the carousel was [broken/stuffed].,broken,stuffed,,The child was disappointed that the carousel was [MASK].
FWD4Z73KK6F6,poodle,dead,living,2.6885075494647026,0.010397285223007202,0.027953179815992657,5917,The poodle [rotted/walked] on the sidewalk.,rotted,walked,,The poodle [MASK] on the sidewalk.
FWD4Z73KK6F6,medal,gold,wooden,10.64569130539894,0.32316558063030243,3.4403210119202106,4799,The man closely examined the [gilted/oak] medal.,gilted,oak,,The man closely examined the [MASK] medal.
3MMFR6RXMZM2,trashcan,empty,used,79.49301600456238,0.004510275539360009,0.35853540563533143,8259,At the bottom of the trashcan was a [shiny/slimy] trash bag.,shiny,slimy,,At the bottom of the trashcan was a [MASK] trash bag.
FWD4Z73KK6F6,birdhouse,open,locked,5.314873158931731,0.1328013837337494,0.7058225098754977,594,Mary left the birdhouse [ajar/shut] before going inside.,ajar,shut,,Mary left the birdhouse [MASK] before going inside.
9KNVR6X2DWC4,wine cooler,open,sealed,13.898472487926485,0.12175161391496656,1.6921614563578102,8870,The wine cooler in Molly's refrigerator is [leftover/new].,leftover,new,,The wine cooler in Molly's refrigerator is [MASK].
FWD4Z73KK6F6,space shuttle,destroyed,safe,28.82986068725586,0.1578834024257958,4.551756496765647,7324,Mission control announced to the media that the space shuttle was [broken/intact].,broken,intact,,Mission control announced to the media that the space shuttle was [MASK].
FWD4Z73KK6F6,soap,good,harsh,4.157999902963638,0.023884377151262008,0.09931123787729436,7228,Mary's skin felt [soft/itchy] after using the soap.,soft,itchy,,Mary's skin felt [MASK] after using the soap.
FWD4Z73KK6F6,whistle,loud,soft,7.470372319221497,0.14447483699768782,1.079280823131565,8806,The referee's whistle was [piercing/inadaquate].,piercing,inadaquate,,The referee's whistle was [MASK].
FWD4Z73KK6F6,couch,comfortable,lumpy,4.433013126254083,1.0818683904290083e-05,4.79593677565117e-05,1994,Mary said that the couch was [relaxing/bumpy].,relaxing,bumpy,,Mary said that the couch was [MASK].
QHKQ32WVQEGN,barrel,wooden,plastic,3.0316296964883804,0.2343634841963649,0.7105032984621851,372,The barrel was made from [natural/synthetic] materials.,natural,synthetic,,The barrel was made from [MASK] materials.
YYQ2E9ZT4FT3,gel,smooth,blobby,3.3610451966524124,0.003208605994586833,0.010784269766056209,3218,I added [foam/water] to the gel.,water,foam,,I added [MASK] to the gel.
FWD4Z73KK6F6,outlet,open,broken,6.749377399682999,0.08455203496851027,0.5706735939136698,5266,The mother told the child that the electrical outlet was [uncovered/malfunctioning].,uncovered,malfunctioning,,The mother told the child that the electrical outlet was [MASK].
7TVRDX6P4GTP,bottle opener,broken,functional,3.901692852377892,0.14945509610697627,0.5831278802320402,746,"When Jonathan tried to open his beer, he discovered that the bottle opener was [fragmented/perfect].",fragmented,perfect,,"When Jonathan tried to open his beer, he discovered that the bottle opener was [MASK]."
FWD4Z73KK6F6,clove,edible,toxic,2.5904921814799318,0.17791775753721595,0.4608945598466002,1677,Mary tells Jake that the clove is [tasty/poisonus].,tasty,poisonus,,Mary tells Jake that the clove is [MASK].
FWD4Z73KK6F6,moth,migratory,home,2.9599372297525406,0.002660277095856145,0.00787425321748257,4946,The boy saw the moth [flying/nesting].,flying,nesting,,The boy saw the moth [MASK].
VNAQPVX4R36A,mandolin,standard,professional,2.714774012565613,0.007585846469737589,0.02059385885935621,4668,The price of the mandolin was [cheap/expensive].,cheap,expensive,,The price of the mandolin was [MASK].
PTQGWRFHYJTJ,birthday cake,eaten,uneaten,2.1631147712469097,0.0074952477007173,0.016213081015576027,601,There were [zero/many] slices of cake left.,zero,many,,There were [MASK] slices of cake left.
FWD4Z73KK6F6,seafood,good,horrible,7.572127133607862,0.019301944121252745,0.14615677481192066,6754,The man told the chef that the seafood was [delicious/awful].,delicious,awful,,The man told the chef that the seafood was [MASK].
YYQ2E9ZT4FT3,couch,comfortable,cramped,4.433013126254083,0.06183106452226639,0.27409792063747,1994,The couch is [big/small].,big,small,,The couch is [MASK].
FWD4Z73KK6F6,skateboard,free,valuable,3.24210487306118,0.005134638922754675,0.01664703787287254,7028,The man explained to his son that the skateboard was [costfree/expensive].,costfree,expensive,,The man explained to his son that the skateboard was [MASK].
XJKGQQWFXKTX,pie,hot,lukewarm,2.2437527775764465,0.016389944357797503,0.036774983177131564,5629,He left the pie in the [oven/windowsill].,oven,windowsill,,He left the pie in the [MASK].
FXAG33X37DRG,slot,empty,full,16.94791167974472,0.3935045097023249,6.669079676016254,7122,Charlie is aware that the slot is [available/taken].,available,taken,,Charlie is aware that the slot is [MASK].
FWD4Z73KK6F6,butterfly,migratory,stationary,7.82969519495964,0.15085850609466436,1.1811761202881828,1056,The butterfly [flew/froze] in fear.,flew,froze,,The butterfly [MASK] in fear.
3MMFR6RXMZM2,shutter,closed,open,35.57994961738587,15.764644742012026,560.905265656775,6977,The shutter [swung/protected] from the wind.,swung,protected,,The shutter [MASK] from the wind.
FWD4Z73KK6F6,papaya,sweet,bitter,3.2075397670269012,0.10631351033225657,0.34100481216293826,5373,The tourist said that the papaya in Egypt tasted [sugary/sour].,sugary,sour,,The tourist said that the papaya in Egypt tasted [MASK].
FWD4Z73KK6F6,shopping basket,empty,stuffed,24.323441088199612,0.043067149817943566,1.047541281433417,6906,The poor woman's shopping basket was [barren/full] of food.,barren,full,,The poor woman's shopping basket was [MASK] of food.
FWD4Z73KK6F6,handlebar,rounded,straight,2.975749038159848,1.945207640528679,5.788449765324402,3625,The handlebar on the boy's bike was [curved/unbent].,curved,unbent,,The handlebar on the boy's bike was [MASK].
4YNXDR4CKEZM,birthday cake,eaten,inedible,2.1631147712469097,0.0074952477007173,0.016213081015576027,601,Johnny's birthday cake was [delicious/stale].,delicious,stale,,Johnny's birthday cake was [MASK].
FWD4Z73KK6F6,windsock,open,encased,2.399368397891521,0.0006813413619966012,0.0016347889321510116,8850,Mike left the windwock [ajar/closed] before coming inside.,ajar,closed,,Mike left the windwock [MASK] before coming inside.
TRZKH4HK4646,birthday cake,eaten,there,2.1631147712469097,0.3848888911306858,0.8325588456936301,601,The kids [started/waited] to eat the birthday cake.,started,waited,,The kids [MASK] to eat the birthday cake.
FWD4Z73KK6F6,cash machine,open,offline,9.887515753507612,0.0010076155376737006,0.009962814502227758,1267,The thief saw that the cash machine was [ajar/unusable].,ajar,unusable,,The thief saw that the cash machine was [MASK].
QHKQ32WVQEGN,spaghetti,good,bad,6.632772833108902,1.2254217639565468,8.127944185071371,7337,The spaghetti she had for lunch was [delicious/spoiled].,delicious,spoiled,,The spaghetti she had for lunch was [MASK].
QHKQ32WVQEGN,float,closed,unfastened,3.190872445702553,0.007238957186928019,0.02309858902338908,2928,Santa Clause was standing on a float that was [shut/open].,shut,open,,Santa Clause was standing on a float that was [MASK].
6CWGWGGFQQZA,lanyard,solid,fragile,2.611471153795719,0.07281849975697696,0.1901634115780259,4335,"The kids at camp each had a lanyard, some were [weighty/brittle].",weighty,brittle,,"The kids at camp each had a lanyard, some were [MASK]."
FWD4Z73KK6F6,train set,complete,incomplete,8.867022395133972,2.921309135854244,25.90331353072905,8242,The man's train set is [final/unfinished].,final,unfinished,,The man's train set is [MASK].
FWD4Z73KK6F6,garlic,strong,mild,5.115281417965888,0.5950717721134424,3.0439595782479234,3154,The garlic on his breath was [overpowering/unnoticable].,overpowering,unnoticable,,The garlic on his breath was [MASK].
6CWGWGGFQQZA,lanyard,solid,breakable,2.611471153795719,0.0043342057324480265,0.011318653244904069,4335,Jessie gave the lanyard that was [sturdy/fragile] to her friend.,sturdy,fragile,It would be great to have 25 or 30 mins. If you run to grab a glass of water it's stressful. ,Jessie gave the lanyard that was [MASK] to her friend.
FWD4Z73KK6F6,ski lift,operational,inoperable,4.305077716708183,0.0014891242244630119,0.006410795516146067,7044,The repair man [fixed/disabled] the ski lift.,fixed,disabled,,The repair man [MASK] the ski lift.
FWD4Z73KK6F6,turf,grass,sand,8.687220513820646,0.18802426056936386,1.633408213514136,8400,The playing surface was [natural/beachy].,natural,beachy,,The playing surface was [MASK].
3MMFR6RXMZM2,yolk,edible,unappealing,2.1822577342391014,0.007806015491951256,0.017034737680900868,9008,The yolk was [golden/gray] in color.,golden,gray,,The yolk was [MASK] in color.
FWD4Z73KK6F6,llama,dead,living,5.495930463075638,0.017319268954452127,0.0951854978449736,4545,The llama was [decaying/walking] walking in the desert.,decaying,walking,,The llama was [MASK] walking in the desert.
FWD4Z73KK6F6,nose,short,pointy,5.771750584244728,0.0009547312401991804,0.005510470593416314,5162,Tom told his friend to look at the man's [tiny/sharp] nose.,tiny,sharp,,Tom told his friend to look at the man's [MASK] nose.
FWD4Z73KK6F6,pudding,good,bad,3.979236260056496,0.5299880169332027,2.1089475343760364,6035,Mary said that the pudding tasted [delicious/expired],delicious,expired,,Mary said that the pudding tasted [MASK]
FWD4Z73KK6F6,mustard,sweet,sour,6.850171834230423,0.2786522265523672,1.9088156338746207,5062,Jimmy told the manager that the mustard tasted like [sugar/lemon].,sugar,lemon,,Jimmy told the manager that the mustard tasted like [MASK].
FWD4Z73KK6F6,headlight,on,unusable,15.825235843658447,0.0004743093995784875,0.007506058111193597,3685,The man saw that the headlight was [working/broken].,working,broken,,The man saw that the headlight was [MASK].
FWD4Z73KK6F6,honey,sweet,spicy,14.491377770900725,0.07580522797070444,1.098522195532728,3786,The man said the raw honey tasted [sugary/zesty].,sugary,zesty,,The man said the raw honey tasted [MASK].
FWD4Z73KK6F6,calf,dead,alive,3.1211221590638165,0.5210064351558685,1.6261247297798267,1104,The boy saw the calf [decaying/running] in the woods.,decaying,running,,The boy saw the calf [MASK] in the woods.
3MMFR6RXMZM2,screen,blank,lively,45.870524644851685,0.0014020423805050086,0.06431241956808152,6741,The screen was showing a black [void/choir].,void,choir,,The screen was showing a black [MASK].
HKXM7AJCMHJQ,lens,circular,square,4.010362923145294,0.4699117504060269,1.884516660978636,4438,Bill saw the lens was a [circle/box].,circle,box,,Bill saw the lens was a [MASK].
YYQ2E9ZT4FT3,flip-flop,empty,worn,4.863753169775008,0.08312235586345196,0.4042866218100307,2916,The flip-flop is [on/off].,off,on,,The flip-flop is [MASK].
FWD4Z73KK6F6,dish,sweet,salty,2.9086494818329816,0.39910185150802135,1.1608473935873898,2297,The boy told his mother that the dish tasted like [sugar/saline].,sugar,saline,,The boy told his mother that the dish tasted like [MASK].
3MMFR6RXMZM2,hairnet,new,used,2.2717654705047607,0.2479366259649396,0.5632538657406039,3554,The hairnet was just removed from a [wrapper/head].,wrapper,head,,The hairnet was just removed from a [MASK].
FWD4Z73KK6F6,diaper,wet,dry,5.1412951201200485,3.160042315721512,16.246710137191865,2275,The diaper was [soiled/unused] by the toddler.,soiled,unused,,The diaper was [MASK] by the toddler.
FWD4Z73KK6F6,barrel,wooden,steel,3.0316296964883804,0.9557207114994526,2.8973912905307446,372,The man examined the [oak/metal] barrel.,oak,metal,,The man examined the [MASK] barrel.
QHKQ32WVQEGN,rim,circular,square,5.203130468726158,0.0899491598829627,0.4680172144233639,6353,The rim is [round/boxy].,round,boxy,,The rim is [MASK].
FWD4Z73KK6F6,pomegranate,edible,stale,37.866035103797905,0.03330881299916655,1.2612726822922804,5912,The child told everyone that the pomegranate was [tasty/rotten].,tasty,rotten,,The child told everyone that the pomegranate was [MASK].
FWD4Z73KK6F6,tank,operational,broken,4.133854806423187,0.3289977554231882,1.360028952558587,7837,The sargeant told the recruits that he had [fixed/disabled] the tank.,fixed,disabled,,The sargeant told the recruits that he had [MASK] the tank.
FWD4Z73KK6F6,fishing pole,removed,present,4.1984923183918,0.6837851367890835,2.8708666442394533,2864,Paul pointed to the dock and said that the fishing pole is [gone/here].,gone,here,,Paul pointed to the dock and said that the fishing pole is [MASK].
QHKQ32WVQEGN,rim,circular,triangular,5.203130468726158,0.08578749257139863,0.4463635164338632,6353,The cup's rim was [round/angular].,round,angular,,The cup's rim was [MASK].
FWD4Z73KK6F6,parsley,sweet,soured,2.9145196080207825,0.015911470109131187,0.04637429162549943,5433,The chef said that the parsley was [sugarly/bitter].,sugarly,bitter,,The chef said that the parsley was [MASK].
FWD4Z73KK6F6,lamppost,intact,destroyed,3.791074082255364,0.7296424359083176,2.766128528085693,4318,The lampost was [fine/ruined] during the earthquake.,fine,ruined,,The lampost was [MASK] during the earthquake.
FWD4Z73KK6F6,crayfish,rare,abundant,3.0590172857046127,1.3933521695435047,4.262288371707605,2048,The ranger said that seeing crayfish in this area is [unusual/expected].,unusual,expected,,The ranger said that seeing crayfish in this area is [MASK].
FWD4Z73KK6F6,skunk,dead,alive,5.609793588519096,0.8813378401100636,4.944123364768703,7077,The skunk was [rotting/walking] on the road.,rotting,walking,,The skunk was [MASK] on the road.
TRZKH4HK4646,chessboard,empty,set,2.5423334911465645,0.1734043937176466,0.4408517976603379,1444,We had just [picked/set] up the chessboard.,picked,set,,We had just [MASK] up the chessboard.
HKXM7AJCMHJQ,umbrella,closed,used,4.978718608617784,0.5640110000967979,2.808052061647055,8442,Tim [shut/opened] the umbrella.,shut,opened,,Tim [MASK] the umbrella.
FWD4Z73KK6F6,dog,dead,alive,9.010810405015944,0.9329182095825672,8.40634910993544,2330,The boy saw the dog [rotting/running] on the road.,rotting,running,,The boy saw the dog [MASK] on the road.
TRZKH4HK4646,bowling ball,used,new,2.708298154175281,0.16406853683292866,0.4443465154628598,797,Tim got the bowling ball at the [rack/shop] in the bowling alley.,rack,shop,,Tim got the bowling ball at the [MASK] in the bowling alley.
PTQGWRFHYJTJ,police car,stopped,running,3.5142816603183733,0.08957799291238189,0.3148022976601129,5886,The police car was [parked/moving].,parked,moving,,The police car was [MASK].
FWD4Z73KK6F6,wine bottle,full,hollow,2.6293300092220298,0.008887636795407161,0.02336853013722996,8864,Jake saw that the wine bottle was [overflowing/empty].,overflowing,empty,,Jake saw that the wine bottle was [MASK].
9KNVR6X2DWC4,mongoose,dead,existing,2.7677280828356743,0.00028578774617926683,0.0007909827708306705,4914,Greg noticed the mongoose [decomposing/hunting] in the field.,decomposing,hunting,,Greg noticed the mongoose [MASK] in the field.
FWD4Z73KK6F6,slot,empty,overflowing,16.94791167974472,0.03481090534478426,0.5899721492753571,7122,The dealer saw that the slot was [vacant/full].,vacant,full,,The dealer saw that the slot was [MASK].
QHKQ32WVQEGN,walrus,male,female,5.51481805741787,4.545416310429573,25.067143947238716,8602,He saw the [dad/mom] walrus taking care of the baby.,dad,mom,,He saw the [MASK] walrus taking care of the baby.
FWD4Z73KK6F6,cup,empty,full,6.532125920057298,0.6769075989723206,4.421645672730846,2166,The inside of the cup was [vacant/overflowing].,vacant,overflowing,,The inside of the cup was [MASK].
FWD4Z73KK6F6,leg,solid,shaky,2.546676993370056,0.01903797383420169,0.04848356996394256,4409,The leg was [firm/wobbly] during the earthquake.,firm,wobbly,,The leg was [MASK] during the earthquake.
FWD4Z73KK6F6,container,empty,full,32.360675930976875,1.0769165121018889,34.84974625284716,1872,The glass container was [hollow/overflowing].,hollow,overflowing,,The glass container was [MASK].
FWD4Z73KK6F6,noose,closed,loosened,3.6595471203327183,1.0193084366619587,3.7302072541171163,5160,The sheriff tugged on one end of the rope in order to [seal/widen] the noose.,seal,widen,,The sheriff tugged on one end of the rope in order to [MASK] the noose.
FWD4Z73KK6F6,train set,complete,unfinished,8.867022395133972,0.09106596116907896,0.8074839171206238,8242,The boy's train set was [finished/incomplete].,finished,incomplete,,The boy's train set was [MASK].
FWD4Z73KK6F6,crayfish,rare,everywhere,3.0590172857046127,0.017971899069380015,0.05497634991017211,2048,The fisherman spotted an [unusual/ordinary] crayfish in the area.,unusual,ordinary,,The fisherman spotted an [MASK] crayfish in the area.
3MMFR6RXMZM2,suitcase,empty,full,52.371305227279656,0.5124870222061872,26.83961426497988,7689,The suitcase thudded [hollowly/heavily] against the pavement.,hollowly,heavily,,The suitcase thudded [MASK] against the pavement.
FWD4Z73KK6F6,dresser,open,sealed,5.669589713215827,0.029412627918645736,0.1667575326861985,2453,Paul made sure that the dresser drawer was [ajar/closed].,ajar,closed,,Paul made sure that the dresser drawer was [MASK].
FWD4Z73KK6F6,mantle,smooth,spiky,4.63949590921402,0.0006711800779157784,0.003113937225836201,4692,Mary ran her handle over the [even/rough] mantle.,even,rough,,Mary ran her handle over the [MASK] mantle.
FWD4Z73KK6F6,teepee,empty,occupied,15.272949635982512,0.4993471316993237,7.626503593316097,7922,The sheriff saw that the teepee was [vacant/inhabited].,vacant,inhabited,,The sheriff saw that the teepee was [MASK].
4YNXDR4CKEZM,candle,flickering,unlit,2.2708641365170483,0.0002179888724640477,0.0004950231126383946,1160,I used a [lighter/snuffer] on the candle.,lighter,snuffer,,I used a [MASK] on the candle.
VNAQPVX4R36A,cigar,smoking,unlit,3.9434071630239487,0.0014247370017983485,0.005618318098316872,1581,The match flame was [burning/extinguished] as the man touched it to the cigar.,burning,extinguished,,The match flame was [MASK] as the man touched it to the cigar.
FWD4Z73KK6F6,cymbal,flat,bumpy,3.9800155907869335,0.015680263459216803,0.062407693035329524,2213,Mary ran her hand over the [smooth/lumpy] cymbal.,smooth,lumpy,,Mary ran her hand over the [MASK] cymbal.
FWD4Z73KK6F6,parsley,sweet,bitter,2.9145196080207825,0.3689486067742109,1.0753079487953872,5433,The chef said that the parsley was [sugarly/sour].,sugarly,sour,,The chef said that the parsley was [MASK].
FWD4Z73KK6F6,file,empty,bursting,8.306939154863358,0.0005296420567901805,0.004399704339612712,2752,The boy saw that his disciplinary file was [barren/overflowing].,barren,overflowing,,The boy saw that his disciplinary file was [MASK].
FWD4Z73KK6F6,bottle opener,broken,fixed,3.901692852377892,0.05265208310447633,0.20543225631154208,746,Mary said that she [ruined/repaired] the bottle opener.,ruined,repaired,,Mary said that she [MASK] the bottle opener.
FWD4Z73KK6F6,trashcan,empty,overflowing,79.49301600456238,2.4798578124318727e-05,0.0019713137677268592,8259,The janitor wondered over to the [barren/stuffed] trashcan.,barren,stuffed,,The janitor wondered over to the [MASK] trashcan.
FWD4Z73KK6F6,flashlight,on,off,28.00377905368805,6.333982944488525,177.37545890728512,2895,The girl told the group that the flashlight is [bright/broken].,bright,broken,,The girl told the group that the flashlight is [MASK].
FWD4Z73KK6F6,chessboard,empty,covered,2.5423334911465645,1.4152799732983112,3.598113675465312,1444,[Nothing/Everything] was lying on the chessboard.,nothing,everything,,[MASK] was lying on the chessboard.
TRZKH4HK4646,wick,dry,gone,2.36554779112339,0.09823759319260716,0.2323857215820501,8820,The candle was left [unlit/burning] for many hours.,unlit,burning,,The candle was left [MASK] for many hours.
FWD4Z73KK6F6,rhubarb,smooth,coarse,2.5185585021972656,0.06932515534572302,0.17459945941211694,6322,The rhubarb felt like [silk/sandpaper].,silk,sandpaper,,The rhubarb felt like [MASK].
FWD4Z73KK6F6,whistle,loud,ineffective,7.470372319221497,0.011257454025326295,0.08409737293570617,8806,The ref's whistle was [shrill/inaudible].,shrill,inaudible,,The ref's whistle was [MASK].
FWD4Z73KK6F6,skateboard,free,expensive,3.24210487306118,0.09142073686234653,0.29639561648025753,7028,The father explained to the boy that the skateboard was [costfree/pricey].,costfree,pricey,,The father explained to the boy that the skateboard was [MASK].
PTQGWRFHYJTJ,clove,edible,deadly,2.5904921814799318,0.011182592425029723,0.028968418245716214,1677,The clove smelled [delicious/toxic].,delicious,toxic,,The clove smelled [MASK].
FWD4Z73KK6F6,cheese,sweet,sour,3.4121595323085785,0.22305408492684364,0.7610961221034968,1417,The cheese tasted like [chocolate/lemon].,chocolate,lemon,,The cheese tasted like [MASK].
9KNVR6X2DWC4,diskette,plastic,wood,2.8446923941373825,0.1147337956354022,0.32638235579454145,2321,The diskette was made from [synthetic/natural] materials.,synthetic,natural,,The diskette was made from [MASK] materials.
FWD4Z73KK6F6,kettle,hot,lukewarm,2.788269892334938,0.000749202581573627,0.002088979001461355,4209,Jake [burned/soothed] his hand on the ketle stove on the cold day.,burned,soothed,,Jake [MASK] his hand on the ketle stove on the cold day.
FWD4Z73KK6F6,toad,female,virile,9.595237672328947,0.006846457836218178,0.0656933901520924,8066,The teacher showed the class the [girl/stud] toad.,girl,stud,,The teacher showed the class the [MASK] toad.
FWD4Z73KK6F6,music box,empty,occupied,10.571977496147156,0.2346171298995614,2.4803670175087973,5040,The boy's music box was [vacant/full] of horses.,vacant,full,,The boy's music box was [MASK] of horses.
4YNXDR4CKEZM,plaster cast,intact,destroyed,2.266774326562881,0.39395103231072426,0.8929980859648937,5774,I [caught/dropped] my plaster cast.,caught,dropped,,I [MASK] my plaster cast.
FWD4Z73KK6F6,sling,closed,destroyed,2.9175790026783943,0.10060291970148684,0.2935169661291986,7115,The boy [shut/broke] the sling.,shut,broke,,The boy [MASK] the sling.
FWD4Z73KK6F6,abacus,thick,breakable,3.609926998615265,0.0019141118173138238,0.006909803927689702,7,Mark had no trouble moving the [sturdy/flimsy] abacus.,sturdy,flimsy,,Mark had no trouble moving the [MASK] abacus.
FWD4Z73KK6F6,air conditioner,used,unused,6.648051738739014,0.33691071439534426,2.239799860635772,27,The salesman said that the airconditioner was [secondhand/unopened].,secondhand,unopened,,The salesman said that the airconditioner was [MASK].
FWD4Z73KK6F6,sand,fine,thick,3.7406910210847855,1.104641426354647,4.132122265083118,6556,The pieces of sand were [microscopic/huge].,microscopic,huge,,The pieces of sand were [MASK].
FWD4Z73KK6F6,abacus,thick,thin,3.609926998615265,1.2588784098625183,4.544459159736559,7,The [sturdy/delicate] abacus made it though the hurricane.,sturdy,delicate,,The [MASK] abacus made it though the hurricane.
FWD4Z73KK6F6,cup,empty,sloshing,6.532125920057298,0.016134689212776717,0.10539382161884768,2166,The homeless man walked around with a [barren/full] cup of change.,barren,full,,The homeless man walked around with a [MASK] cup of change.
FWD4Z73KK6F6,ice,frozen,breaking,5.567964166402817,2.4598225951194763,13.696204065333225,3940,Paul said that the ice is [solid/cracking].,solid,cracking,,Paul said that the ice is [MASK].
