User ID	Word	Associative Bias	perplexity	id	min_k	makeSense	antonym1	antonym2	antonym3	p_BERT_large_Associative Bias	p_BERT_large_antonym1	p_BERT_large_antonym2	p_BERT_large_antonym3	BERT_large_qualified	p_BERT_base_Associative Bias	p_BERT_base_antonym1	p_BERT_base_antonym2	p_BERT_base_antonym3	BERT_base_qualified	p_RoBERTa_small_Associative Bias	p_RoBERTa_small_antonym1	p_RoBERTa_small_antonym2	p_RoBERTa_small_antonym3	RoBERTa_small_qualified	p_RoBERTa_large_Associative Bias	p_RoBERTa_large_antonym1	p_RoBERTa_large_antonym2	p_RoBERTa_large_antonym3	RoBERTa_large_qualified	p_DistilRoBERTa_Associative Bias	p_DistilRoBERTa_antonym1	p_DistilRoBERTa_antonym2	p_DistilRoBERTa_antonym3	DistilRoBERTa_qualified	p_DistilBERT_Associative Bias	p_DistilBERT_antonym1	p_DistilBERT_antonym2	p_DistilBERT_antonym3	DistilBERT_qualified	p_SqueezeBERT_Associative Bias	p_SqueezeBERT_antonym1	p_SqueezeBERT_antonym2	p_SqueezeBERT_antonym3	SqueezeBERT_qualified	p_MobileBERT_Associative Bias	p_MobileBERT_antonym1	p_MobileBERT_antonym2	p_MobileBERT_antonym3	MobileBERT_qualified	p_Longformer_base_Associative Bias	p_Longformer_base_antonym1	p_Longformer_base_antonym2	p_Longformer_base_antonym3	Longformer_base_qualified	p_Longformer_large_Associative Bias	p_Longformer_large_antonym1	p_Longformer_large_antonym2	p_Longformer_large_antonym3	Longformer_large_qualified	p_ALBERT_base_Associative Bias	p_ALBERT_base_antonym1	p_ALBERT_base_antonym2	p_ALBERT_base_antonym3	ALBERT_base_qualified	p_ALBERT_large_Associative Bias	p_ALBERT_large_antonym1	p_ALBERT_large_antonym2	p_ALBERT_large_antonym3	ALBERT_large_qualified	p_ALBERT_xlarge_Associative Bias	p_ALBERT_xlarge_antonym1	p_ALBERT_xlarge_antonym2	p_ALBERT_xlarge_antonym3	ALBERT_xlarge_qualified	p_ALBERT_xxlarge_Associative Bias	p_ALBERT_xxlarge_antonym1	p_ALBERT_xxlarge_antonym2	p_ALBERT_xxlarge_antonym3	ALBERT_xxlarge_qualified
XH7FWCGRRXDJ	paperweight	empty	95.2766371302835	88	3	Yes	full			9.543590992689133	0.0700134958606213	0.0	0.0	full	1.736958883702755	0.1760875340551138	0.0	0.0	full	1.824011093276568e-05	1.513732428293224e-05	0.0	0.0	full	3.122634950614156e-05	2.6027271360362647e-05	0.0	0.0	full	6.0390129874576814e-05	9.15293810521689e-05	0.0	0.0		0.4413710907101631	0.0312462128931656	0.0	0.0	full	0.0708848470821976	0.0418619281845167	0.0	0.0	full	0.1787512097507715	0.1026939135044813	0.0	0.0	full	3.623952409270714e-05	1.481576106243665e-05	0.0	0.0	full	1.2091673795566749e-05	1.2180700537101076e-05	0.0	0.0		0.0001481226490795	3.2616424050502246e-05	0.0	0.0	full	8.165510223534511e-06	2.1897713864404977e-06	0.0	0.0	full	3.918336801689293e-05	1.2037733654324256e-05	0.0	0.0	full	0.00022120977973827394	0.00015441298728546826	0.0	0.0	full
R7AZQKJ2FQVT	clam	edible	1215.3872292957058	329	1	Yes				33.75451862812042	0.0	0.0	0.0		28.33125591278076	0.0	0.0	0.0		5.6716684682101e-07	0.0	0.0	0.0		8.952473494190183e-27	0.0	0.0	0.0		2.1805228733740026e-07	0.0	0.0	0.0		43.996936082839966	0.0	0.0	0.0		0.1807067892514169	0.0	0.0	0.0		5.883236974477768	0.0	0.0	0.0		2.4722417890643555e-06	0.0	0.0	0.0		1.4723008734437371e-24	0.0	0.0	0.0		1.4297502559657003e-05	0.0	0.0	0.0		0.0015013638403615	0.0	0.0	0.0		0.0003370960257598	0.0	0.0	0.0		9.771443210127018e-07	0.0	0.0	0.0	
DZ76R6HPTQH4	measuring cup	circular	761.3097331997052	1768	5	Yes	square	heart	rectangle	1.952040195465088	0.2768208039924502	0.0021793242922285	0.0604190456215292	square,heart,rectangle	1.1351731605827808	0.4175955429673195	0.0006053376182535	0.0325742876157164	square,heart,rectangle	1.5724191948507382e-07	1.3751484395641e-06	1.1982172198887753e-08	1.5724191948507382e-07	heart	1.1118239494551962e-26	1.7653722750310408e-05	4.148213506027787e-06	1.1118239494551962e-26		1.2139013128020792e-07	1.4259454417242525e-05	2.1431934352222903e-09	1.2139013128020792e-07	heart	1.4801712706685066	0.2208828926086425	0.0006476670932897	0.0226871285121887	square,heart,rectangle	0.3252519760280847	0.1400423003360629	0.000242567693931	0.065762479789555	square,heart,rectangle	0.1163334934972226	0.065652682678774	0.0022756614271202	0.0420963915530592	square,heart,rectangle	3.1097194153062446e-06	9.391949902237684e-05	1.3245939900485837e-07	3.1097194153062446e-06	heart	4.754826365410594e-26	1.8429707893119485e-05	2.38692781096006e-06	4.754826365410594e-26		0.000260278306996	0.0003134087137368	3.964249728483082e-06	1.0099508784833232e-05	heart,rectangle	8.237351494244649e-05	1.08732464809691e-05	1.2658998294057255e-06	0.0006542618393723	square,heart	0.0001063234776665	1.7769197313555196e-05	1.4248699109487006e-06	0.000524217102793	square,heart	0.0013037809367233422	0.0004949434242007555	4.222555816113527e-06	7.205732543980048e-06	square,heart,rectangle
XH7FWCGRRXDJ	cantaloupe	extinct	63.06608588366771	64	8	Yes	alive			1.7260491847991943	0.0775292341131717	0.0	0.0	alive	0.0908677408006042	0.0223561917664483	0.0	0.0	alive	1.2946413718850636e-06	1.2946413718850636e-06	0.0	0.0		4.9619499596119225e-27	4.9619499596119225e-27	0.0	0.0		4.790190910597403e-07	4.790190910597403e-07	0.0	0.0		5.850934237241745	0.0170712024555541	0.0	0.0	alive	1.7592616379261017	0.008074332436081	0.0	0.0	alive	1.2725038453936577	0.119055772665888	0.0	0.0	alive	7.66407666219493e-06	7.66407666219493e-06	0.0	0.0		1.93476591837909e-25	1.93476591837909e-25	0.0	0.0		0.0003458402488831	0.0003458402488831	0.0	0.0		0.000698637768437	0.000698637768437	0.0	0.0		0.0003093249006269	0.0003093249006269	0.0	0.0		1.54403967389527e-07	1.54403967389527e-07	0.0	0.0	
FWD4Z73KK6F6	air mattress	portable	455.7556566662743	1411	5	Yes	heavy	immobile		1.6607744619250298	0.1756851328536868	0.0411004060879349	0.0	heavy,immobile	0.5624440498650074	0.4073577001690864	0.0048407968279207	0.0	heavy,immobile	2.257081410661499e-07	6.249383943668363e-06	2.257081410661499e-07	0.0		5.183929334809904e-27	2.1408882844298205e-05	5.183929334809904e-27	0.0		1.2897867218697456e-07	2.11528625726487e-06	1.2897867218697456e-07	0.0		0.5895114969462156	0.2595887286588549	0.0061039754655212	0.0	heavy,immobile	0.9249516762793064	0.2963984850794077	0.0011624588296399	0.0	heavy,immobile	0.5180749110877514	0.222450727596879	0.0052573373977793	0.0	heavy,immobile	1.437921781644036e-06	4.291924682320314e-06	1.437921781644036e-06	0.0		2.4375948823487524e-26	2.170248514232753e-06	2.4375948823487524e-26	0.0		2.1753629653176176e-05	5.281337394080765e-05	2.1753629653176176e-05	0.0		0.0002689712346182	5.843203894073668e-05	0.0002689712346182	0.0	heavy	5.738247637054883e-05	7.220908173621865e-05	5.738247637054883e-05	0.0		1.926073078806212e-07	9.467860877521161e-05	1.926073078806212e-07	0.0	
XH7FWCGRRXDJ	scallop	amphibious	178.39207612065118	540	5	Yes	mollusk-like			4.31898944079876	0.0314324017381295	0.0	0.0	mollusk-like	0.007634938810952	0.0146813821629621	0.0	0.0		5.068399477892171e-07	5.068399477892171e-07	0.0	0.0		9.547017095819136e-27	9.547017095819136e-27	0.0	0.0		5.054467511200755e-07	5.054467511200755e-07	0.0	0.0		0.0448688137112185	0.0138351519126445	0.0	0.0	mollusk-like	0.0005652458639815	0.0016513857190147	0.0	0.0		0.0574395409785211	0.0031270687031792	0.0	0.0	mollusk-like	2.444049584937602e-06	2.444049584937602e-06	0.0	0.0		4.116507315036566e-25	4.116507315036566e-25	0.0	0.0		8.005222298379522e-05	8.005222298379522e-05	0.0	0.0		0.001985415474337	0.001985415474337	0.0	0.0		0.0028813970857299	0.0028813970857299	0.0	0.0		2.3827448902835613e-07	2.3827448902835613e-07	0.0	0.0	
XH7FWCGRRXDJ	razor	sharp	161.54404533809378	94	1	Yes	dull			3.086764179170132	0.9732136502861976	0.0	0.0	dull	2.04504132270813	0.207280833274126	0.0	0.0	dull	0.0009230520845449	1.0437303465948844e-06	0.0	0.0	dull	0.0001683484128989	2.109180011924494e-26	0.0	0.0	dull	0.0002970499963339	6.898175808345286e-07	0.0	0.0	dull	0.1124732778407633	0.0681904901284724	0.0	0.0	dull	8.741986006498337	0.1019205898046493	0.0	0.0	dull	4.4428374618291855	0.0723937177099287	0.0	0.0	dull	0.0007530221864726	7.9784506112901e-06	0.0	0.0	dull	3.832569177575351e-05	4.515703288701464e-25	0.0	0.0	dull	0.0129983862279914	9.01278610854206e-05	0.0	0.0	dull	0.0008045684808166	0.0022797486963099	0.0	0.0		0.0001172895281342	1.163888114774636e-05	0.0	0.0	dull	0.00043970485421596095	1.7207415936582038e-06	0.0	0.0	dull
EZCVAWE2HAMP	turtleneck	long	757.5443855346472	1019	3	Yes	short	small	little	0.3048713086172938	0.3078839974477887	0.6952732801437378	0.0030628118111053	little	1.1323424987494946	2.2312643006443977	0.836789608001709	0.0187158133485354	small,little	1.507459899130481e-05	1.1033188940245964e-05	2.664476284053308e-06	5.329256827502071e-09	short,small,little	0.0001147818466051	6.563888632626913e-06	1.1413123957026984e-05	1.0291788532512669e-07	short,small,little	4.441414702682778e-06	1.2981459462935163e-06	1.2776496305377805e-06	7.026647319552381e-09	short,small,little	3.265378251671791	0.590355833992362	0.5610624328255653	0.0108640691905748	short,small,little	32.71994888782501	2.065126411616802	2.754235826432705	0.0102202699054032	short,small,little	0.3079989925026893	3.452158346772194	0.3724297042936086	0.0059606372815323	little	0.0001690964950284	5.499993562807504e-05	7.119071199213067e-06	3.447796562139338e-09	short,small,little	0.0002237617763967	2.241991268192578e-05	9.646326759593649e-06	7.480587260744187e-08	short,small,little	3.408126190151961e-05	0.0002039733772107	0.0001691485977062	1.2346217204139975e-05	little	1.1967499347065312e-05	1.985200128729048e-05	1.0503295300168247e-05	4.776376627546597e-06	small,little	2.0452289106742683e-05	1.6345532571904187e-05	4.304160583501471e-06	4.014729881873791e-07	short,small,little	2.1414559014942824e-06	3.36997771910319e-05	1.4182595009515353e-05	1.50310572877288e-06	little
W9XTVGDF6CV4	gravy	edible	603.1626352584551	1624	5	Yes	inedible	unpalatable		2.2545568645000458	0.1042580930516123	0.1042580930516123	0.0	inedible,unpalatable	2.169330790638924	0.0068512017605826	0.0068512017605826	0.0	inedible,unpalatable	1.194999543763231e-07	1.194999543763231e-07	1.194999543763231e-07	0.0		6.188467310412443e-27	6.188467310412443e-27	6.188467310412443e-27	0.0		6.836950450228585e-08	6.836950450228585e-08	6.836950450228585e-08	0.0		15.121695399284365	0.0039558752177981	0.0039558752177981	0.0	inedible,unpalatable	0.0088429384049959	0.1243943348526954	0.1243943348526954	0.0		1.4020849950611591	0.0065918771724682	0.0065918771724682	0.0	inedible,unpalatable	2.143688782041409e-06	2.143688782041409e-06	2.143688782041409e-06	0.0		9.669822213163668e-27	9.669822213163668e-27	9.669822213163668e-27	0.0		2.4468187120874063e-05	2.4468187120874063e-05	2.4468187120874063e-05	0.0		9.232907700607028e-05	9.232907700607028e-05	9.232907700607028e-05	0.0		1.4600091446936858e-05	1.4600091446936858e-05	1.4600091446936858e-05	0.0		1.2615879452226864e-07	1.2615879452226864e-07	1.2615879452226864e-07	0.0	
XH7FWCGRRXDJ	stool	cold	303.3392621592411	1025	5	Yes	warm			1.9482189789414408	0.8369956165552139	0.0	0.0	warm	0.2317915204912424	0.0705485639628022	0.0	0.0	warm	6.286643383646151e-06	1.760701806574616e-06	0.0	0.0	warm	1.2799165460819497e-05	2.500740663435863e-05	0.0	0.0		6.577134570306953e-06	1.0338960265698915e-05	0.0	0.0		0.205817655660212	0.0880870269611477	0.0	0.0	warm	0.2171731786802411	0.1732463017106056	0.0	0.0	warm	0.0374145252862945	0.0184617674676701	0.0	0.0	warm	1.2219021527926088e-05	6.333814894787793e-06	0.0	0.0	warm	8.89654128144457e-07	2.2612374195318807e-06	0.0	0.0		1.1947319933369728e-05	2.6068903480336303e-05	0.0	0.0		9.836244885264024e-06	0.0009274893272959	0.0	0.0		1.374810154608497e-07	7.303808615688467e-05	0.0	0.0		4.285844568130415e-05	2.576094182416e-06	0.0	0.0	warm
XH7FWCGRRXDJ	drawer	open	156.94820281218432	271	3	Yes	closed			35.01631319522858	16.684897243976593	0.0	0.0	closed	11.422765254974363	8.947047591209412	0.0	0.0	closed	2.0782600529400952e-05	3.088169648890471e-05	0.0	0.0		0.0001112308154915	0.0004604202331393	0.0	0.0		2.775118730369286e-05	0.0002073287987514	0.0	0.0		2.547050081193447	8.898310363292694	0.0	0.0		8.079544454813004	23.16337525844574	0.0	0.0		10.780984163284302	19.21210885047913	0.0	0.0		7.166820523707429e-05	0.0009379697985423	0.0	0.0		5.1435995374049526e-05	0.0004779956270795	0.0	0.0		0.0008213723049266	0.0008761116077948	0.0	0.0		0.0002900414074247	7.567747957182291e-05	0.0	0.0	closed	2.575503117441258e-05	1.5778982742631342e-05	0.0	0.0	closed	0.0009450513061892707	0.0038628575566690415	0.0	0.0	
XH7FWCGRRXDJ	anvil	heavy	326.1292942868192	661	3	Yes	light			3.833464905619621	0.1757710240781307	0.0	0.0	light	0.1951619400642812	0.0361241807695478	0.0	0.0	light	4.256391434864781e-05	0.0003698907676152	0.0	0.0		3.6214285614732944e-05	3.379820157078939e-05	0.0	0.0	light	1.7336773794340845e-06	5.927712436459842e-05	0.0	0.0		0.1037727342918515	0.0488481717184186	0.0	0.0	light	0.052554631838575	0.0643151230178773	0.0	0.0		0.3193062264472246	0.075000268407166	0.0	0.0	light	6.641561185460887e-05	0.0008305724804813	0.0	0.0		6.4706753732934885e-06	2.596163994894596e-05	0.0	0.0		6.714937512697361e-05	2.336034725658465e-05	0.0	0.0	light	8.831165798639519e-08	4.028217315266147e-07	0.0	0.0		0.0001116025373448	6.77502328016999e-05	0.0	0.0	light	0.0007030733740975847	0.00012415824812705978	0.0	0.0	light
XH7FWCGRRXDJ	pedometer	accurate	270.6691732331527	169	1	Yes	inaccurate			3.042960911989212	0.0364903244189918	0.0	0.0	inaccurate	0.5315692629665136	0.0197836532606743	0.0	0.0	inaccurate	9.209782270147572e-07	9.209782270147572e-07	0.0	0.0		1.0163564447062715e-26	1.0163564447062715e-26	0.0	0.0		2.79995293617219e-07	2.79995293617219e-07	0.0	0.0		0.3026107791811228	0.081566662993282	0.0	0.0	inaccurate	0.0319071143167093	0.0076525051554199	0.0	0.0	inaccurate	0.0093907990958541	0.0112127585452981	0.0	0.0		6.283564601972103e-06	6.283564601972103e-06	0.0	0.0		1.5643808937172532e-25	1.5643808937172532e-25	0.0	0.0		3.1611239137419034e-05	3.1611239137419034e-05	0.0	0.0		0.0007413898856611	0.0007413898856611	0.0	0.0		6.951915452191315e-05	6.951915452191315e-05	0.0	0.0		2.50910114907299e-07	2.50910114907299e-07	0.0	0.0	
FPMCK2P37RW2	parsley	poisonous	224.43628573773103	444	3	Yes	delicious	edible	tasty	3.413037955760956	0.0788484583608806	41.62323474884033	0.0581537606194615	delicious,tasty	2.131647616624832	0.0859520223457366	7.935076951980591	0.0151469866978004	delicious,tasty	7.781468802647851e-07	7.781468802647851e-07	7.781468802647851e-07	7.781468802647851e-07		3.5508406495853925e-27	3.5508406495853925e-27	3.5508406495853925e-27	3.5508406495853925e-27		3.175077090133982e-07	3.175077090133982e-07	3.175077090133982e-07	3.175077090133982e-07		2.516889199614525	0.0450458988780155	2.533620595932007	0.0081013437011279	delicious,tasty	0.0551264733076095	0.0003118574795735	0.0595596735365688	0.0018644188457983	delicious,tasty	0.4785855766385793	0.0859969586599618	6.349404901266098	0.0035729590308619	delicious,tasty	4.969649580743862e-06	4.969649580743862e-06	4.969649580743862e-06	4.969649580743862e-06		3.787630510315145e-25	3.787630510315145e-25	3.787630510315145e-25	3.787630510315145e-25		1.1877725825115704e-05	1.1877725825115704e-05	1.1877725825115704e-05	1.1877725825115704e-05		2.579109832367976e-05	2.579109832367976e-05	2.579109832367976e-05	2.579109832367976e-05		1.1681982670097568e-05	1.1681982670097568e-05	1.1681982670097568e-05	1.1681982670097568e-05		2.4377986296286736e-07	2.4377986296286736e-07	2.4377986296286736e-07	2.4377986296286736e-07	
XH7FWCGRRXDJ	applesauce	edible	277.7668076999925	935	5	Yes	inedible			3.466222062706948	0.1322678872384131	0.0	0.0	inedible	3.301846608519554	0.009316430077888	0.0	0.0	inedible	2.167326096369493e-07	2.167326096369493e-07	0.0	0.0		9.721854821729932e-27	9.721854821729932e-27	0.0	0.0		2.2746411421081802e-07	2.2746411421081802e-07	0.0	0.0		13.66862803697586	0.006980552279856	0.0	0.0	inedible	2.9864752665162086	0.0366488908184692	0.0	0.0	inedible	0.5133436061441898	0.0178474889253266	0.0	0.0	inedible	1.7129261564718945e-06	1.7129261564718945e-06	0.0	0.0		5.617252016717365e-26	5.617252016717365e-26	0.0	0.0		1.073826041420034e-05	1.073826041420034e-05	0.0	0.0		2.971491710468399e-05	2.971491710468399e-05	0.0	0.0		3.468643967607932e-05	3.468643967607932e-05	0.0	0.0		2.331627335649955e-07	2.331627335649955e-07	0.0	0.0	
XH7FWCGRRXDJ	duck	extinct	511.1445230900897	1513	5	Yes	alive			3.785115107893944	0.1704197027720511	0.0	0.0	alive	0.8997604250907898	0.0928136403672397	0.0	0.0	alive	4.816540499774646e-07	4.816540499774646e-07	0.0	0.0		3.964718781662456e-27	3.964718781662456e-27	0.0	0.0		2.8353559500260417e-07	2.8353559500260417e-07	0.0	0.0		2.6225637644529343	0.1591819338500499	0.0	0.0	alive	0.3259618300944567	0.3685784293338656	0.0	0.0		0.3974350169301033	0.0481551978737115	0.0	0.0	alive	3.635904377574661e-06	3.635904377574661e-06	0.0	0.0		6.771954870454399e-25	6.771954870454399e-25	0.0	0.0		3.958346326271567e-05	3.958346326271567e-05	0.0	0.0		0.000323971448779	0.000323971448779	0.0	0.0		0.0005101028818899	0.0005101028818899	0.0	0.0		3.330434239501301e-06	3.330434239501301e-06	0.0	0.0	
XH7FWCGRRXDJ	punch	strong	318.9006791000961	646	3	Yes	mild			1.2372738681733608	0.0928809808101505	0.0	0.0	mild	0.7046215236186981	0.0763919786550104	0.0	0.0	mild	1.438505137230095e-05	3.108688417796657e-07	0.0	0.0	mild	1.5913822437596536e-05	2.195730099919041e-26	0.0	0.0	mild	3.6364347977269054e-06	2.325653003509843e-07	0.0	0.0	mild	0.2047836082056164	0.1201692270115017	0.0	0.0	mild	0.3765856148675084	0.0269167212536558	0.0	0.0	mild	0.3637293353676796	0.0202565875952132	0.0	0.0	mild	8.282173098450585e-05	2.743305493879689e-06	0.0	0.0	mild	1.2950340533279814e-05	6.103399586621966e-26	0.0	0.0	mild	0.0004492133029998	7.46389730466035e-05	0.0	0.0	mild	0.0001059004603121	0.0018551329048932	0.0	0.0		0.0001250705622624	9.690300117881634e-06	0.0	0.0	mild	0.0003085005801040097	6.089507564865926e-06	0.0	0.0	mild
3MMFR6RXMZM2	pill	poison	361.66399821073264	207	1	Yes	medicine	sugar		3.081870451569557	0.2597243757918477	0.1050257473252713	0.0	medicine,sugar	1.1751866899430752	0.0464602984720841	0.0462684634840115	0.0	medicine,sugar	5.69210723000424e-07	5.69210723000424e-07	5.69210723000424e-07	0.0		3.357046356343857e-26	3.357046356343857e-26	3.357046356343857e-26	0.0		3.817224314417445e-07	3.817224314417445e-07	3.817224314417445e-07	0.0		0.0335135962814092	0.0211903272429481	0.0052063140174141	0.0	medicine,sugar	0.0988224055618047	0.0253653590334579	0.1687357435002923	0.0	medicine	0.0107622829091269	0.0064178319007623	0.0042076488171005	0.0	medicine,sugar	2.2602048233011374e-06	2.2602048233011374e-06	2.2602048233011374e-06	0.0		1.089106835389171e-25	1.089106835389171e-25	1.089106835389171e-25	0.0		4.581565349326411e-05	4.581565349326411e-05	3.183700698627945e-05	0.0	sugar	0.0010710341484809	0.0010710341484809	6.908754812684492e-06	0.0	sugar	3.0489340474559867e-05	3.0489340474559867e-05	5.396643487642905e-06	0.0	sugar	3.3771885288302883e-07	3.3771885288302883e-07	7.466670695066568e-05	0.0	
XH7FWCGRRXDJ	washcloth	wet	277.2268067306412	933	5	Yes	dry			3.790378198027611	1.3716611079871657	0.0	0.0	dry	3.876600787043572	5.085611715912819	0.0	0.0		8.444944743501993e-08	3.0780256565776654e-05	0.0	0.0		6.859784498155748e-27	0.0003229412868677	0.0	0.0		1.115013747998717e-07	6.746844292138121e-05	0.0	0.0		2.2462721914052963	3.721561655402184	0.0	0.0		2.2061150521039963	4.084673523902893	0.0	0.0		2.99703311175108	5.921440199017525	0.0	0.0		1.996832921236092e-06	0.0001085379722098	0.0	0.0		4.154514483227579e-26	0.0001395537537973	0.0	0.0		9.907715536883188e-06	0.0001853367393778	0.0	0.0		0.000135926495659	2.738082969244715e-05	0.0	0.0	dry	0.0001377751232212	1.6226307408828688e-06	0.0	0.0	dry	1.0905325531496146e-06	5.891386649636843e-05	0.0	0.0	
XH7FWCGRRXDJ	dough	thin	435.4127458028018	1370	5	Yes	thick			3.1018078327178955	1.5408811159431934	0.0	0.0	thick	2.116057649254799	1.6336848959326744	0.0	0.0	thick	2.94952059221032e-05	7.994207518180475e-08	0.0	0.0	thick	1.0325064891958393e-05	1.4376009278014072e-27	0.0	0.0	thick	5.188142040424282e-05	6.049039047439919e-08	0.0	0.0	thick	1.4215796254575253	0.9581461548805236	0.0	0.0	thick	6.853122264146805	4.806485399603844	0.0	0.0	thick	0.7449174299836159	1.406023371964693	0.0	0.0		9.817129011935322e-05	7.266647283898919e-07	0.0	0.0	thick	1.779888947339714e-05	1.8225022100662942e-26	0.0	0.0	thick	1.2757774925375998e-05	1.2757774925375998e-05	0.0	0.0		0.0003808838982877	0.0003808838982877	0.0	0.0		8.102951909449985e-06	8.102951909449985e-06	0.0	0.0		9.254441657446932e-08	9.254441657446932e-08	0.0	0.0	
XH7FWCGRRXDJ	sausage	edible	506.9068578175171	883	3	Yes	inedible			3.104096464812756	0.1212465460412204	0.0	0.0	inedible	2.145806513726712	0.0047932317102095	0.0	0.0	inedible	2.347257721524443e-07	2.347257721524443e-07	0.0	0.0		3.363761532392139e-27	3.363761532392139e-27	0.0	0.0		1.2214141920097177e-07	1.2214141920097177e-07	0.0	0.0		6.379260867834091	0.0060099278925918	0.0	0.0	inedible	5.875003337860107	0.0013888325156585	0.0	0.0	inedible	0.8169496431946754	0.0171177205629646	0.0	0.0	inedible	2.324992465219111e-06	2.324992465219111e-06	0.0	0.0		4.238577473440193e-26	4.238577473440193e-26	0.0	0.0		1.0395325489298555e-05	1.0395325489298555e-05	0.0	0.0		4.069098906711588e-05	4.069098906711588e-05	0.0	0.0		1.405311280677779e-05	1.405311280677779e-05	0.0	0.0		8.137849283329501e-08	8.137849283329501e-08	0.0	0.0	
DZ76R6HPTQH4	filter	transparent	727.3469721089917	1747	5	Yes	opaque	solid	sheer	2.009117417037487	0.0280233653029426	0.1321388408541679	0.0011669420928228	opaque,solid,sheer	0.9185684844851494	0.0287276663584634	0.2995359245687723	0.0014420051229535	opaque,solid,sheer	7.759288322972679e-07	7.759288322972679e-07	3.922339715245471e-05	7.759288322972679e-07		1.7971545645857274e-26	1.7971545645857274e-26	2.1430729191251885e-05	1.7971545645857274e-26		3.437735207612036e-07	3.437735207612036e-07	1.2497558543600462e-05	3.437735207612036e-07		1.4085717499256134	0.0308154412778094	0.1103300251998007	0.0004674434421758	opaque,solid,sheer	0.7210192736238241	0.1529038418084383	0.0606166548095643	0.0003766311920117	opaque,solid,sheer	3.0731165781617165	1.1289536021649835	0.0913938041776418	0.0004194699158688	opaque,solid,sheer	7.033261795186263e-06	7.033261795186263e-06	0.0001172493284684	7.033261795186263e-06		1.4613869751162848e-25	1.4613869751162848e-25	2.0185403570849303e-06	1.4613869751162848e-25		2.239023757510949e-05	2.239023757510949e-05	0.0001994678314076	2.239023757510949e-05		0.0006169547305034	0.0006169547305034	2.309032964831204e-06	0.0006169547305034	solid	0.0013486993339029	0.0013486993339029	8.731785072768616e-06	0.0013486993339029	solid	4.439826728486196e-07	4.439826728486196e-07	9.816674406692982e-06	4.439826728486196e-07	
FPMCK2P37RW2	ice cream	cold	55.3129294698298	22	3	Yes	melted	softened		2.263523638248444	0.2908328082412481	0.0092682792455889	0.0	melted,softened	3.6343447864055634	0.1593568595126271	0.035644881427288	0.0	melted,softened	2.2858090531485686e-06	2.3129453907699823e-08	2.3129453907699823e-08	0.0	melted,softened	6.699111736452323e-05	1.4808126267591036e-27	1.4808126267591036e-27	0.0	melted,softened	6.8284855103684095e-06	1.081119416213028e-07	1.081119416213028e-07	0.0	melted,softened	1.6492793336510658	0.6356207188218832	0.0218376095290295	0.0	melted,softened	1.612849347293377	0.4752094391733408	0.0585720932576805	0.0	melted,softened	4.681388288736343	0.3654726780951023	0.0176344474311918	0.0	melted,softened	1.5835961164611945e-05	5.538981273645049e-07	5.538981273645049e-07	0.0	melted,softened	1.3610987537049368e-05	1.611623714511829e-26	1.611623714511829e-26	0.0	melted,softened	1.0007104123133104e-05	1.3431773027150484e-05	1.3431773027150484e-05	0.0		2.991116021533458e-07	1.4717321050738974e-05	1.4717321050738974e-05	0.0		6.1149155183848344e-09	4.02713631331153e-06	4.02713631331153e-06	0.0		1.4161791739297769e-05	7.839170423906694e-08	7.839170423906694e-08	0.0	melted,softened
FWD4Z73KK6F6	vending machine	empty	74.12994089950641	108	8	Yes	full	stuffed	overflowing	2.0685935392975807	0.1073689665645361	0.0242095527937635	0.0316320831188932	full,stuffed,overflowing	1.3847569935023785	2.1131813526153564	0.0048368547140853	0.0057112021750072	stuffed,overflowing	6.863037924631499e-05	6.418889597625821e-05	1.6759403864696765e-07	1.6759403864696765e-07	full,stuffed,overflowing	0.0002731957465584	0.0001739952722346	7.197829740525672e-27	7.197829740525672e-27	full,stuffed,overflowing	3.930995262635406e-05	2.959188520890165e-05	1.7955866793428757e-07	1.7955866793428757e-07	full,stuffed,overflowing	0.4810712765902281	0.082764565013349	0.0064566651417408	0.0170376399182714	full,stuffed,overflowing	0.2784754149615764	0.3024918492883444	0.002112647962349	0.0017351536371279	stuffed,overflowing	3.102736733853817	0.7534445729106665	0.0118212519737426	0.005933621287113	full,stuffed,overflowing	4.73106581466709e-05	3.1647192599848495e-05	2.4818652022418064e-06	2.4818652022418064e-06	full,stuffed,overflowing	3.904985419467266e-05	7.290239523172204e-06	1.6138183116834583e-26	1.6138183116834583e-26	full,stuffed,overflowing	0.000334630681209	0.0003366498049217	4.0070810314318805e-05	4.0070810314318805e-05	stuffed,overflowing	5.840881840413204e-05	2.2374730690444267e-05	0.0007748977623123	0.0007748977623123	full	8.67231790380174e-05	3.2611075084787444e-05	6.733639565936755e-05	6.733639565936755e-05	full,stuffed,overflowing	0.0015081745004863478	0.0004212081876175944	1.5246554241343802e-06	1.5246554241343802e-06	full,stuffed,overflowing
