Word	Associative Bias	Alternative	p_Associative Bias_BERT_base	p_Alternative_BERT_base	p_Associative Bias_BERT_large	p_Alternative_BERT_large	p_Associative Bias_RoBERTa_small	p_Alternative_RoBERTa_small	p_Associative Bias_RoBERTa_large	p_Alternative_RoBERTa_large	p_Associative Bias_DistilRoBERTa	p_Alternative_DistilRoBERTa	p_Associative Bias_DistilBERT	p_Alternative_DistilBERT	p_Associative Bias_SqueezeBERT	p_Alternative_SqueezeBERT	p_Associative Bias_MobileBERT	p_Alternative_MobileBERT	p_Associative Bias_Longformer_base	p_Alternative_Longformer_base	p_Associative Bias_Longformer_large	p_Alternative_Longformer_large	p_Associative Bias_ALBERT_base	p_Alternative_ALBERT_base	p_Associative Bias_ALBERT_large	p_Alternative_ALBERT_large	p_Associative Bias_ALBERT_xlarge	p_Alternative_ALBERT_xlarge	p_Associative Bias_ALBERT_xxlarge	p_Alternative_ALBERT_xxlarge	AssociativeBiasSatisfied_BERT_base	AssociativeBiasSatisfied_BERT_large	AssociativeBiasSatisfied_RoBERTa_small	AssociativeBiasSatisfied_RoBERTa_large	AssociativeBiasSatisfied_DistilRoBERTa	AssociativeBiasSatisfied_DistilBERT	AssociativeBiasSatisfied_SqueezeBERT	AssociativeBiasSatisfied_MobileBERT	AssociativeBiasSatisfied_Longformer_base	AssociativeBiasSatisfied_Longformer_large	AssociativeBiasSatisfied_ALBERT_base	AssociativeBiasSatisfied_ALBERT_large	AssociativeBiasSatisfied_ALBERT_xlarge	AssociativeBiasSatisfied_ALBERT_xxlarge
whiteboard	blank	cluttered	2.2203771397471432	0.0073927738412749	33.13400447368622	0.0006339367701002	6.992652856752103e-06	4.054204527648153e-07	4.4557333467309945e-05	2.7708952953741245e-27	4.287182164830483e-06	1.4836528672290688e-07	1.7882311716675758	0.0193605184904299	0.2949722111225128	0.0007631572771060001	2.2070478647947307	0.0024687384211574	2.293672167752448e-05	3.599003406407064e-06	6.492932129731344e-05	2.5890642169087045e-26	2.1799343130624038e-05	2.1799343130624038e-05	0.0012067748684785	0.0012067748684785	0.0001023032950797	0.0001023032950797	1.2998169207634197e-07	1.2998169207634197e-07	True	True	True	True	True	True	True	True	True	True	False	False	False	False
headscarf	optional	mandatory	0.2092187525704503	0.0009826554560277	5.559055134654045	0.1344987889751792	0.0003813679995801	3.8541161373473203e-07	0.0001185086148325	3.849291781564253e-27	0.000191677827388	3.729039299571468e-07	1.3821744360029695	0.0090039146016351	0.2376874908804893	0.0048141540901269	0.0693493639118969	0.003782800558838	0.0026984556825482	1.6558837856450737e-06	0.0006577939984708	2.593173429186298e-26	5.282696520225727e-05	5.282696520225727e-05	0.0003437929308347	0.0003437929308347	7.18090575446695e-05	7.18090575446695e-05	7.525114398276855e-06	7.525114398276855e-06	True	True	True	True	True	True	True	True	True	True	False	False	False	False
closet	open	shut	4.190681129693985	0.2253374783322215	3.4316390752792363	0.0924161984585225	3.706144369175489e-06	1.1726937199085808e-07	1.0880929579570875e-05	3.588395713904902e-06	2.260236158235785e-05	5.668060865104962e-06	3.9364200085401535	0.1102402806282043	7.17119574546814	0.0451146712293848	7.354638725519179	0.2980003831908107	3.6800008729187546e-05	1.9486760649556345e-06	2.330803710037799e-05	2.430622991766996e-06	0.0004479316430661	8.81614198533498e-05	9.967751566364312e-05	3.13364324711074e-05	8.976546439498634e-06	1.4051660279790212e-06	0.00021612365799228428	2.557107450229523e-05	True	True	True	True	True	True	True	True	True	True	True	True	True	True
dial	empty	stuffed	0.7506638299673796	0.0014801963516219	5.710472166538239	0.0031818453862797	3.4589675124152564e-05	2.080176697560887e-07	2.673511403372686e-05	3.4311438628004827e-26	2.813841319948551e-05	2.5950936954899357e-07	0.4724933765828609	0.0003432531912039	0.1038044807501137	8.299448381876573e-05	0.0577340717427432	0.0002122267460435	8.708632890375156e-05	3.7006589792554223e-06	1.2573777041779975e-05	7.571604353741382e-26	0.0001469346216254	2.078632661550728e-05	1.9936987882829268e-05	0.0004861989509663	3.610588521496538e-05	3.802095136506978e-05	0.00028885528990940657	9.256847732785902e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
parking meter	free	expensive	6.594155728816986	0.026040687225759	20.46500891447068	1.421455666422844	6.194742923071317e-05	7.671819624022191e-07	4.1461794353381265e-05	1.6397876834162164e-06	0.0004119991899642	1.226657175834589e-06	1.3047177344560623	0.0329332804540172	3.883900493383408	0.0013424761164060005	19.414100050926205	0.0134119996801018	0.0008019929737201	3.2137574379476064e-06	0.0002365616637689	1.4028156414269688e-06	0.0001719520128062	3.1042603154674e-05	0.0002170589596062	0.0003303421863165	1.4686655447349038e-05	2.9668396450688306e-05	0.0004517554771155119	1.678563776863484e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
owl	large	tiny	1.3053704053163528	0.082559318980202	2.6134222745895386	0.1139866770245134	0.0001628286554478	1.3836488221841135e-05	2.511116008463432e-05	5.015652781992228e-07	1.882287392618309e-05	6.029994636946867e-06	1.0948533192276957	0.0735995301511138	0.6605843082070351	0.0425140606239438	1.4579974114894867	0.0983943114988505	0.0001453128220418	6.28713294759109e-06	3.5857894431501336e-05	9.473812845328665e-07	6.665408136541373e-05	0.0001062822775566	1.4198440645429855e-06	0.0007153178103180001	2.0229979469377213e-06	0.000286270142169	1.3893705386180955e-05	1.1285995071830255e-05	True	True	True	True	True	True	True	True	True	True	False	False	False	True
owl	large	puny	1.3053704053163528	0.0086084881331771	2.6134222745895386	0.0204942130949348	0.0001628286554478	7.458927697712171e-07	2.511116008463432e-05	1.0576391141760764e-26	1.882287392618309e-05	4.209729453918954e-07	1.0948533192276957	0.0101235214970074	0.6605843082070351	0.0001054423364621	1.4579974114894867	0.00243139329541	0.0001453128220418	3.0014415841606024e-06	3.5857894431501336e-05	1.3058775691637427e-24	6.665408136541373e-05	0.0001062822775566	1.4198440645429855e-06	0.0007153178103180001	2.0229979469377213e-06	0.000286270142169	1.3893705386180955e-05	1.1285995071830255e-05	True	True	True	True	True	True	True	True	True	True	False	False	False	True
golf club	free	expensive	2.378076873719692	0.0255898077739402	2.057412639260292	0.0796762411482632	3.5215470006733085e-05	4.808176523596329e-07	3.3404836585759774e-05	7.410475433289322e-06	0.0001980375145649	7.22111836992667e-07	0.2586725866422057	0.0090058267232961	0.4899123217910528	0.0008645750313007	0.2874438185244798	0.0517292821314185	4.388726324577874e-05	8.372824211733131e-07	4.9132802359963534e-05	9.366822872891588e-07	0.0002125077116943	0.0001660773364164	2.5264432679250604e-05	0.0002785643118841	3.240584476316144e-05	0.0001023795107357	0.0006171849690872477	1.3186761904648847e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
dustpan	empty	stuffed	3.24685387313366	0.0188735590199939	17.232882976531982	0.0112515874207019	0.0001867747300821	2.4084305660920785e-07	0.0004509986410994	2.4950726365355982e-27	7.304215046133322e-05	2.3120074743587798e-07	1.3043551705777643	0.0142403034260496	0.5079452414065599	0.0005780574156233	0.7297453936189413	0.0081801910710055	0.000233869764088	4.350795990148981e-06	2.4973186896204425e-05	1.7798464247685134e-25	0.0004339117822382	2.3577079844017128e-05	0.0001194941091853	0.0011644457117654	0.0001821539058255	1.8792184164340146e-05	0.005639416485792026	2.5655841895400044e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
dustpan	empty	overflowing	3.24685387313366	0.0058500718296272	17.232882976531982	0.0537985004484653	0.0001867747300821	2.4084305660920785e-07	0.0004509986410994	2.4950726365355982e-27	7.304215046133322e-05	2.3120074743587798e-07	1.3043551705777643	0.0187213983736	0.5079452414065599	0.0140918797114864	0.7297453936189413	0.0078967328590806	0.000233869764088	4.350795990148981e-06	2.4973186896204425e-05	1.7798464247685134e-25	0.0004339117822382	2.3577079844017128e-05	0.0001194941091853	0.0011644457117654	0.0001821539058255	1.8792184164340146e-05	0.005639416485792026	2.5655841895400044e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
backgammon	popular	unpopular	2.0909611135721207	0.0222774571739137	2.519224770367145	0.0037429737858474	2.1022236396106564e-06	7.337771723570086e-07	1.525005344227282e-07	6.868506553391392e-27	1.7657116657687768e-06	4.255616747883553e-07	0.264937849715352	0.0281994609395042	0.0045178490836406	5.561682883126196e-05	0.6461311597377062	0.0040563914808444	2.624331614242692e-05	5.3732549076812575e-06	2.1790858006909288e-07	1.1895741264960973e-25	0.0004787475063494	9.792912578632243e-05	1.978044537054302e-05	0.0024121485694195	3.559879360182095e-05	0.0001838929620134	0.0005063089247414608	6.5033177065743075e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
minivan	expensive	cheap	0.0747144338674843	0.0141776050440967	8.323415368795395	0.3094050334766507	1.0047621401554352e-05	6.344983205508472e-07	4.38452936180056e-06	5.490506085594755e-27	6.247773143286396e-06	3.6822878080045035e-07	0.058185210218653	0.0079177734733093	0.0198214795091189	0.0107449028291739	0.3899419447407126	0.0486423465190455	3.2694154583623465e-05	3.427035011327462e-06	2.2002986099778354e-06	8.236967408690993e-26	1.462854015699122e-05	1.462854015699122e-05	0.00015046422277	0.00015046422277	9.512703513792077e-05	9.512703513792077e-05	5.478592690622007e-07	5.478592690622007e-07	True	True	True	True	True	True	True	True	True	True	False	False	False	False
minivan	expensive	inexpensive	0.0747144338674843	0.0334357202518731	8.323415368795395	0.5363133735954762	1.0047621401554352e-05	6.344983205508472e-07	4.38452936180056e-06	5.490506085594755e-27	6.247773143286396e-06	3.6822878080045035e-07	0.058185210218653	0.0241912159253843	0.0198214795091189	0.0100526129244826	0.3899419447407126	0.0613020616583526	3.2694154583623465e-05	3.427035011327462e-06	2.2002986099778354e-06	8.236967408690993e-26	1.462854015699122e-05	1.462854015699122e-05	0.00015046422277	0.00015046422277	9.512703513792077e-05	9.512703513792077e-05	5.478592690622007e-07	5.478592690622007e-07	True	True	True	True	True	True	True	True	True	True	False	False	False	False
window	open	sealed	8.332774043083191	0.12339852983132	42.618504166603095	0.1097829779610037	2.789103916711611e-05	1.012659067711752e-07	0.0001029670670504	2.8806197372776194e-27	0.0003423790531087	9.735808687016956e-09	3.335150331258774	0.5591588094830513	3.468390181660652	0.0061215527239255	8.329372107982634	0.1432781340554356	9.851665936366773e-05	1.5439157508012609e-06	9.221409982274054e-05	4.05550627664652e-26	0.0044219774281373	5.723125795498163e-06	0.0002693247779461	0.0008317409992741	0.0001781455694072	4.394463246626401e-05	0.0001512794256086636	1.9226216174672564e-07	True	True	True	True	True	True	True	True	True	True	True	False	True	True
jug	small	big	0.9304783307015896	0.048081629211083	2.9234299436211586	0.3796081524342298	6.1579150667512295e-06	1.3079636929091976e-06	1.2722289000066667e-05	5.836699301653425e-06	1.0359154600791953e-05	7.722351824668294e-06	0.3494153032079339	0.0850929820444434	2.253703586757183	0.4717936739325523	1.024102419614792	0.1124323694966733	9.055670489033217e-05	2.6570216249410805e-06	2.7210941766497847e-05	1.6765318022748943e-06	0.0001468492428102	0.0001274076794288	6.285018798735109e-05	4.439289966740034e-05	1.956864359442534e-06	4.803826314514481e-06	3.137222037707943e-07	3.48566109309445e-07	True	True	True	True	True	True	True	True	True	True	True	True	False	False
jug	small	sizable	0.9304783307015896	0.0040181002987083	2.9234299436211586	0.0194924868992529	6.1579150667512295e-06	4.044130808011913e-07	1.2722289000066667e-05	2.1416324430625607e-27	1.0359154600791953e-05	3.0550124652251053e-07	0.3494153032079339	0.0092505251814145	2.253703586757183	0.0026104515200131	1.024102419614792	0.0020356299501145	9.055670489033217e-05	6.566303056843026e-06	2.7210941766497847e-05	1.3538093432476748e-26	0.0001468492428102	4.657599959045911e-05	6.285018798735109e-05	0.0010746894986368	1.956864359442534e-06	4.2774487951646734e-05	3.137222037707943e-07	1.979044839117705e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	False
tattoo	real	unreal	0.2654197160154581	0.0169931387063115	1.0861597955226898	0.0117276955279521	4.0506284904040506e-05	1.1113979070387359e-06	0.0001185792143587	3.684432057954083e-26	3.847703169412853e-05	5.773057587532547e-07	0.0138697738293558	0.013506444520317	0.1237657852470874	0.0191315775737166	0.0618542719166725	0.0174711909494362	6.002340313671084e-06	3.5629604155928978e-06	4.705830747298023e-06	5.030132754653401e-26	0.0002100932988469	6.2706362768949475e-06	6.053275569684047e-05	0.0003082074044868	1.4626779432092007e-05	0.0001845430006142	3.311076852696715e-05	2.473225002574964e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
appetizer	optional	extra	0.4684944171458483	0.015634621377103	2.6534462347626686	0.0340672151651233	3.4883663602158776e-05	2.6767166261265632e-08	2.2889457795827184e-05	3.349567956334454e-07	9.44613134379324e-06	5.72842218105052e-08	10.755745321512222	0.0264952599536627	2.8369860723614693	0.0030062792575336	0.4615353886038065	0.0411652232287451	0.0047225930757122	3.4971643358971965e-07	0.0010510282663744	7.127218371039134e-07	2.9170558946134413e-05	0.0027484627935336	9.831339866650524e-05	5.859430416421674e-05	0.0004933237505611	7.196904334705323e-05	1.3217451133584746e-06	4.686916099672089e-05	True	True	True	True	True	True	True	True	True	True	False	True	True	False
marmalade	sweet	bitter	0.9772226214408876	0.0978467520326376	3.8767527788877487	0.2587940078228712	1.4947282522825846e-05	3.79851838872014e-07	3.685073579617893e-05	4.1958716019267964e-27	1.5202725478502545e-05	2.761827655461957e-07	0.7090452127158642	0.1642414601519704	0.2265678020194172	0.0125440783449448	0.094593345420435	0.0053023512009531	0.0002954541514554	1.2499890900130597e-06	0.0001515972371635	4.757247259350689e-26	0.0012059897926519	7.767108627376729e-05	0.0008035025530261	0.0003176312702635	0.0003341705678394	1.7638605243064372e-05	0.0008428211003774777	1.498041246605908e-07	True	True	True	True	True	True	True	True	True	True	True	True	True	True
grapevine	important	unimportant	0.0332740659359842	0.0018127668226952	5.470075458288194	0.0080004436313174	2.00406347516946e-05	9.982041859757371e-07	3.454029595673092e-06	4.594917365093093e-26	1.29849597740872e-06	1.4307143247904722e-07	0.1544570899568498	0.0026862511731451	0.0260850560152903	0.0029853303203708	0.029717170400545	0.0015600120605085	8.583233466197271e-05	2.5745709564262143e-06	1.3728505621202204e-05	1.8587698783315364e-25	5.913894938203157e-05	5.6871743936426356e-05	1.6781515910224698e-05	0.0008259754395112	3.004761310876347e-05	0.000162859635111	2.088085437890186e-05	2.081906558260016e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
grapevine	important	irrelevant	0.0332740659359842	0.0006801014023949	5.470075458288194	0.0042477215174585	2.00406347516946e-05	9.982041859757371e-07	3.454029595673092e-06	4.594917365093093e-26	1.29849597740872e-06	1.4307143247904722e-07	0.1544570899568498	0.0058130084653384	0.0260850560152903	3.56084872699114e-07	0.029717170400545	0.0014405892216018	8.583233466197271e-05	2.5745709564262143e-06	1.3728505621202204e-05	1.8587698783315364e-25	5.913894938203157e-05	5.6871743936426356e-05	1.6781515910224698e-05	0.0008259754395112	3.004761310876347e-05	0.000162859635111	2.088085437890186e-05	2.081906558260016e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
grapevine	important	meaningless	0.0332740659359842	0.0018127668226952	5.470075458288194	0.0080004436313174	2.00406347516946e-05	9.982041859757371e-07	3.454029595673092e-06	4.594917365093093e-26	1.29849597740872e-06	1.4307143247904722e-07	0.1544570899568498	0.0026862511731451	0.0260850560152903	3.237628831698203e-07	0.029717170400545	3.4728148534668435e-05	8.583233466197271e-05	2.5745709564262143e-06	1.3728505621202204e-05	1.8587698783315364e-25	5.913894938203157e-05	5.6871743936426356e-05	1.6781515910224698e-05	0.0008259754395112	3.004761310876347e-05	0.000162859635111	2.088085437890186e-05	2.081906558260016e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
peg	empty	full	3.2285988330841064	0.4940919578075409	2.0462246611714363	0.0473934196634218	0.0001534091211397	5.318439093571215e-05	6.132117960078176e-05	3.8542231095561874e-05	8.495457564094977e-05	4.72406213702925e-05	1.971570961177349	0.0419595162384212	0.1483942265622317	0.0595498422626405	0.525055592879653	0.1017894363030791	0.0001473030010856	2.3500543022692e-05	1.0820330231808839e-05	5.614991138713776e-06	0.0007825778084225	0.0002068761659757	8.795138484174457e-06	4.404051523465569e-06	2.9951360147606465e-05	1.2799578996691707e-05	0.0007300552169908767	9.295580412072012e-05	True	True	True	True	True	True	True	True	True	True	True	True	True	True
peg	empty	solid	3.2285988330841064	0.2072880510240793	2.0462246611714363	0.1845372375100851	0.0001534091211397	1.1855143355887774e-05	6.132117960078176e-05	2.067262983018736e-05	8.495457564094977e-05	2.0048943838446576e-05	1.971570961177349	0.204059830866754	0.1483942265622317	0.1168093411251902	0.525055592879653	0.3445703070610761	0.0001473030010856	2.2778351649321852e-05	1.0820330231808839e-05	8.370398063561879e-06	0.0007825778084225	0.0001072608597496	8.795138484174457e-06	1.418509976147675e-07	2.9951360147606465e-05	3.6669064229499777e-06	0.0007300552169908767	8.767591452851775e-06	True	True	True	True	True	True	True	True	True	True	True	True	True	True
outlet	free	expensive	1.3214071281254292	0.047165245632641	16.742391884326935	0.5561542697250843	0.0001865282342805	1.5473815562216944e-07	4.013336933894607e-05	4.151074506353325e-06	0.0001329269707639	2.4838915368974307e-07	0.33389150630682696	0.0115583541628438	0.4168846178799867	0.0001386980443385	2.201899699866772	0.2958024851977825	7.828712114132941e-05	9.433912318002058e-07	7.68818836149876e-05	3.902978384928701e-07	0.0016342304661520002	9.751764906695829e-06	0.0001374403154841	0.0009859131750999	6.084450205889879e-05	0.0005396585947892	0.00017331869912595718	2.786754862427188e-05	True	True	True	True	True	True	True	True	True	True	True	False	False	True
sled	heavy	flimsy	0.4290984477847814	0.0017078898963518	4.661154747009277	0.0026048879590234	7.4436371733099804e-06	1.8834800386002823e-07	2.7049230766351684e-05	4.6546515869510325e-27	1.9258616035244813e-06	1.9260479877658557e-07	0.0924751337151974	0.005234505442785999	0.7682985626161098	0.0023823406081646	0.5548184737563133	0.0041546176362317	1.2752938971516416e-05	3.0943247963932663e-06	4.113665852401027e-06	4.424264564580829e-26	0.000245029900725	3.455793375906069e-05	6.818898441451893e-05	0.0002998561967615	2.4836444367792865e-05	1.871871546654802e-05	7.476677410522825e-05	1.0000482220107187e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
hammock	long	tiny	0.1809603651054203	0.0959653640165925	0.4143938887864351	0.0808627868536859	7.398827506222005e-06	4.575898771008723e-06	2.3962434170243806e-05	1.455025344654359e-06	6.597777257866255e-06	1.9375722359882275e-06	0.3492102725431323	0.0397982745198532	7.998383790254593	0.139101454988122	0.1528850756585598	0.0108999760414008	0.0001091163198907	4.86914935038385e-06	0.0001714043150968	2.4364693373968294e-06	2.1269289618430776e-05	2.2117130527021803e-05	4.185025659353413e-06	0.00038668895285800007	2.071945104376028e-06	1.2999174714423136e-05	1.3543782095837289e-06	1.0241280712364187e-06	True	True	True	True	True	True	True	True	True	True	False	False	False	True
chest	bare	hairy	4.4642142951488495	0.0834390171803534	5.063433572649957	0.4473512526601553	6.672014478681376e-05	9.584569804488297e-08	0.000407961442761	1.0535150963120355e-26	5.744798841078591e-05	1.582663555765862e-07	2.985808067023754	0.7180294953286648	1.8396344035863883	0.8412032388150692	9.291058033704758	0.8362359367311001	5.190809133637231e-05	1.6600468555338919e-06	5.1946539514347015e-06	1.2799947077516308e-25	3.7849522982469346e-05	3.7849522982469346e-05	0.0008307763891934	0.0008307763891934	2.613687115626817e-05	2.613687115626817e-05	1.9015800489796675e-05	1.9015800489796675e-05	True	True	True	True	True	True	True	True	True	True	False	False	False	False
sewing kit	complete	incomplete	1.867876946926117	0.3294250229373574	2.330959029495716	0.2250965218991041	0.000296176062875	2.3641997248802232e-07	3.180647922818025e-05	2.575551531307019e-27	7.282300771294102e-05	3.221897193483869e-07	0.7323920261114836	0.2392909722402691	2.1527370437979703	0.1288212486542761	1.2101791799068449	0.0878818042110651	5.0160821274403133e-05	3.7936185748321817e-06	1.5215323401207572e-05	2.786925652895609e-27	0.0001604386397957	5.048567075505162e-06	0.0001864064188339	7.023900252534077e-05	2.268488970003091e-05	4.75089336759993e-05	0.0005213613349042133	2.849151492512192e-06	True	True	True	True	True	True	True	True	True	True	True	True	False	True
sewing kit	complete	partial	1.867876946926117	0.0062841259932611	2.330959029495716	0.0060184767789905	0.000296176062875	7.538557000863477e-08	3.180647922818025e-05	3.055018016340228e-07	7.282300771294102e-05	1.1161923607616589e-07	0.7323920261114836	0.003761971311178	2.1527370437979703	0.0065269421611446	1.2101791799068449	0.0037146521208342	5.0160821274403133e-05	6.728897439245429e-07	1.5215323401207572e-05	1.4837693296243515e-07	0.0001604386397957	5.048567075505162e-06	0.0001864064188339	7.023900252534077e-05	2.268488970003091e-05	4.75089336759993e-05	0.0005213613349042133	2.849151492512192e-06	True	True	True	True	True	True	True	True	True	True	True	True	False	True
sewing kit	complete	unfinished	1.867876946926117	0.023870488803368	2.330959029495716	0.0189287165994755	0.000296176062875	2.3641997248802232e-07	3.180647922818025e-05	2.575551531307019e-27	7.282300771294102e-05	3.221897193483869e-07	0.7323920261114836	0.0246069103013724	2.1527370437979703	0.0305135123198851	1.2101791799068449	0.0713622837793082	5.0160821274403133e-05	3.7936185748321817e-06	1.5215323401207572e-05	2.786925652895609e-27	0.0001604386397957	5.048567075505162e-06	0.0001864064188339	7.023900252534077e-05	2.268488970003091e-05	4.75089336759993e-05	0.0005213613349042133	2.849151492512192e-06	True	True	True	True	True	True	True	True	True	True	True	True	False	True
subway	free	expensive	12.450037896633148	0.0361296464689075	3.945450857281685	1.50885796174407	4.138231304295914e-05	3.709468732182586e-07	5.214925522523117e-05	1.4978439821788925e-06	0.0001637789068809	1.5480887682883802e-06	1.0007817298173904	0.0269888376351445	0.4471530206501484	0.0016142257663886	1.2451824732124803	0.0769036589190363	0.0001406308797413	1.940062155370015e-06	1.8666389678401167e-05	3.667252945760424e-07	0.0003100942421951	0.0001467730498916	0.0001784122559911	0.0009680989933258	1.973369023744453e-05	8.471872661175439e-05	6.354174502121168e-05	2.004314936243645e-07	True	True	True	True	True	True	True	True	True	True	True	False	False	True
boulder	mine	theirs	0.2893963595852256	0.0057086395827354	0.4602616652846336	0.005641664029099	4.564418532027048e-05	4.448027723924496e-07	3.6963964333835975e-06	7.380953178169087e-27	2.863998247448762e-05	3.882098198459971e-07	0.0571079610381275	0.0032265179470414	0.0055017142585711	2.6741259873119816e-06	0.0979523756541311	0.0018389589968137	3.883369004142878e-06	2.0885430274120158e-06	8.596581224651346e-07	1.1925043326099855e-25	4.712832435416203e-05	6.321170076262206e-05	5.537227565355352e-06	0.0014842023119854	1.0335196520827594e-05	0.0002456566789987	7.399037258437603e-05	5.1031594949790815e-06	True	True	True	True	True	True	True	True	True	True	False	False	False	True
cup	full	bare	0.7110035512596369	0.1002748846076428	1.0474073700606823	0.0707340601366013	0.0010077355000248	8.580368415778139e-07	0.0002577688064775	1.5726877222732583e-05	0.0011224311492696	3.099166701048261e-07	0.074278365354985	0.0370107998605817	0.1059086644090712	0.0146001417306251	0.0792202597949653	0.0303295877529308	0.0004062312200403	5.043233741730546e-06	1.2599157628301327e-05	2.3416779626472817e-06	0.0008271570550277	1.3075491267500185e-05	0.0001040083589032	0.0011552693649719	0.0001444116151105	1.6373900280086673e-05	0.00034406891700200504	6.5120794090489645e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
coral	large	damaged	0.5988564342260361	0.1028328901156783	2.314271591603756	0.0066135326051153	6.104743874857377e-05	4.21516022086621e-07	2.462206509790121e-05	1.2717514868484106e-26	2.0941754996783857e-06	1.4563418249124993e-07	0.500706909224391	0.068267888855189	0.3797164652496576	0.0040456201531924	0.1818171353079378	0.0039885129808681	7.327788580369088e-05	1.686064088346484e-06	1.102302391586818e-05	2.8167982683731013e-24	4.3596739374152094e-05	1.206572477485679e-05	1.0164706054638373e-05	0.0001420187231815	4.221077745114599e-05	5.771972837465e-05	0.00022198148599272827	4.011622423139016e-08	True	True	True	True	True	True	True	True	True	True	True	False	False	True
pocket	large	decorative	0.2946587046608329	0.021789145830553	2.8681136667728424	0.1629132195375859	1.928648742932637e-05	9.056375094296244e-08	0.0002922853127529	2.6135594578329474e-27	1.958695889925366e-05	1.8412811275680962e-07	0.3897389862686395	0.0203162679099477	3.744974359869957	0.0096590869361534	0.6376559380441904	0.0857496168464422	0.0002722566478041	1.8552730907117614e-06	9.239341238753697e-05	9.50318654140353e-27	0.0008192257155315	6.196059842977775e-06	4.8010872433224e-05	0.0011740189620468	0.0002067633886326	0.0003377060011189	0.0019218792658648454	1.1833952839879206e-05	True	True	True	True	True	True	True	True	True	True	True	False	False	True
pocket	large	tiny	0.2946587046608329	0.0722361612133681	2.8681136667728424	0.4642493091523647	1.928648742932637e-05	1.4150000282597832e-06	0.0002922853127529	7.337988705558017e-06	1.958695889925366e-05	5.647723710922038e-06	0.3897389862686395	0.0614496588241308	3.744974359869957	0.2285754308104515	0.6376559380441904	0.0343235849868506	0.0002722566478041	5.4783928504775775e-06	9.239341238753697e-05	3.061828479644646e-06	0.0008192257155315	6.196059842977775e-06	4.8010872433224e-05	0.0011740189620468	0.0002067633886326	0.0003377060011189	0.0019218792658648454	1.1833952839879206e-05	True	True	True	True	True	True	True	True	True	True	True	False	False	True
balloon	empty	overflowing	4.495411366224289	0.003635269604274	4.528218135237693	0.0032355772418668	0.00020083787148900004	2.508329988160085e-07	3.071558296596777e-05	2.4799017252517957e-27	0.0001477030195928	2.695377476769068e-07	2.7989624068140984	0.0110712040623184	1.8184686079621315	0.0005573084763454	0.5908853840082884	0.0033479842386441	0.0002906520194301	2.576112301255762e-06	1.3183759506318891e-05	3.415815627114348e-26	0.0002424233343845	1.859742724263924e-05	7.300707807189609e-05	0.0009925000085786	4.824183292839734e-05	3.152584895360633e-05	0.0006032794317434309	1.1011099587676656e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
balloon	empty	stuffed	4.495411366224289	0.0285893154796212	4.528218135237693	0.0911418406758457	0.00020083787148900004	2.508329988160085e-07	3.071558296596777e-05	2.4799017252517957e-27	0.0001477030195928	2.695377476769068e-07	2.7989624068140984	0.0067540320742409	1.8184686079621315	0.0076998177974019	0.5908853840082884	0.043951193219982	0.0002906520194301	2.576112301255762e-06	1.3183759506318891e-05	3.415815627114348e-26	0.0002424233343845	1.859742724263924e-05	7.300707807189609e-05	0.0009925000085786	4.824183292839734e-05	3.152584895360633e-05	0.0006032794317434309	1.1011099587676656e-06	True	True	True	True	True	True	True	True	True	True	True	False	True	True
blanket	warm	useless	2.0152416080236435	0.521730026230216	3.570643812417984	0.0840796332340687	7.347686192815672e-06	3.990193953029575e-07	6.831762107140094e-05	4.013827888758453e-27	4.452313930869423e-05	3.2800231419827236e-07	0.359446695074439	0.0626694702077657	1.3933250680565834	0.0107385392766445	0.0849773932714015	0.0093707247287966	6.107104866259761e-06	2.9841896065363467e-06	4.313597230520827e-05	3.701953927846876e-26	1.1046086001442744e-05	1.1046086001442744e-05	5.673613259205013e-05	5.673613259205013e-05	5.333115495886887e-05	5.333115495886887e-05	3.6568450489937726e-07	3.6568450489937726e-07	True	True	True	True	True	True	True	True	True	True	False	False	False	False
drain	open	plugged	3.4282486885786057	0.0102645557490177	3.27952541410923	0.015513964171987	4.917794171888089e-06	1.7763174264828765e-07	2.4442678636660282e-05	2.5780504254098608e-27	1.7100292737382006e-06	1.2530202431193518e-07	2.204342000186444	0.0121228964417241	0.1408602693118155	0.0016480473277624	2.0867535844445237	0.0034211527236038	2.2317335890420516e-05	2.569710488842248e-06	1.1317042236669295e-05	5.507965603505598e-26	0.0004659277692553	2.347890273313169e-05	6.578839588655684e-05	0.001402586531185	8.1368717985697e-06	2.1464926192038547e-05	0.0008265777978522237	2.0948656143104924e-07	True	True	True	True	True	True	True	True	True	True	True	False	False	True
