Word	Associative Bias	Alternative	p_Associative Bias_BERT_base	p_Alternative_BERT_base	p_Associative Bias_BERT_large	p_Alternative_BERT_large	p_Associative Bias_RoBERTa_small	p_Alternative_RoBERTa_small	p_Associative Bias_RoBERTa_large	p_Alternative_RoBERTa_large	p_Associative Bias_DistilRoBERTa	p_Alternative_DistilRoBERTa	p_Associative Bias_DistilBERT	p_Alternative_DistilBERT	p_Associative Bias_SqueezeBERT	p_Alternative_SqueezeBERT	p_Associative Bias_MobileBERT	p_Alternative_MobileBERT	p_Associative Bias_Longformer_base	p_Alternative_Longformer_base	p_Associative Bias_Longformer_large	p_Alternative_Longformer_large	p_Associative Bias_ALBERT_base	p_Alternative_ALBERT_base	p_Associative Bias_ALBERT_large	p_Alternative_ALBERT_large	p_Associative Bias_ALBERT_xlarge	p_Alternative_ALBERT_xlarge	p_Associative Bias_ALBERT_xxlarge	p_Alternative_ALBERT_xxlarge	AssociativeBiasSatisfied_BERT_base	AssociativeBiasSatisfied_BERT_large	AssociativeBiasSatisfied_RoBERTa_small	AssociativeBiasSatisfied_RoBERTa_large	AssociativeBiasSatisfied_DistilRoBERTa	AssociativeBiasSatisfied_DistilBERT	AssociativeBiasSatisfied_SqueezeBERT	AssociativeBiasSatisfied_MobileBERT	AssociativeBiasSatisfied_Longformer_base	AssociativeBiasSatisfied_Longformer_large	AssociativeBiasSatisfied_ALBERT_base	AssociativeBiasSatisfied_ALBERT_large	AssociativeBiasSatisfied_ALBERT_xlarge	AssociativeBiasSatisfied_ALBERT_xxlarge
hyena	prey	attacker	0.0594372279010713	0.0001545771056044	8.934222906827928	1.1168265956484904e-05	1.6592842655427376e-06	1.6592842655427376e-06	6.629187489236296e-27	6.629187489236296e-27	5.704260619410206e-07	5.704260619410206e-07	0.0399750686483457	9.50949186062644e-05	0.0002060208316834	4.15093154515489e-05	0.0084635626990348	2.231582243439334e-05	5.4427754747621285e-06	5.4427754747621285e-06	3.827352815418133e-25	3.827352815418133e-25	0.0003536671101755	0.0003536671101755	0.0020326991943875	0.0020326991943875	0.0002044654593191	0.0002044654593191	1.6505001809719031e-06	1.6505001809719031e-06	True	True	False	False	False	True	True	True	False	False	False	False	False	False
hyena	prey	assailant	0.0594372279010713	0.0112823567178566	8.934222906827928	0.0133083784021437	1.6592842655427376e-06	1.6592842655427376e-06	6.629187489236296e-27	6.629187489236296e-27	5.704260619410206e-07	5.704260619410206e-07	0.0399750686483457	0.0155301866470836	0.0002060208316834	0.0243705595494247	0.0084635626990348	0.0145195503137074	5.4427754747621285e-06	5.4427754747621285e-06	3.827352815418133e-25	3.827352815418133e-25	0.0003536671101755	0.0003536671101755	0.0020326991943875	0.0020326991943875	0.0002044654593191	0.0002044654593191	1.6505001809719031e-06	1.6505001809719031e-06	True	True	False	False	False	True	False	False	False	False	False	False	False	False
hyena	prey	assaulted	0.0594372279010713	0.0001166546667263	8.934222906827928	2.9386606570369622e-05	1.6592842655427376e-06	1.6592842655427376e-06	6.629187489236296e-27	6.629187489236296e-27	5.704260619410206e-07	5.704260619410206e-07	0.0399750686483457	8.379988685192075e-05	0.0002060208316834	1.823419069069132e-05	0.0084635626990348	0.0004648469257517	5.4427754747621285e-06	5.4427754747621285e-06	3.827352815418133e-25	3.827352815418133e-25	0.0003536671101755	0.0003536671101755	0.0020326991943875	0.0020326991943875	0.0002044654593191	0.0002044654593191	1.6505001809719031e-06	1.6505001809719031e-06	True	True	False	False	False	True	True	True	False	False	False	False	False	False
pepper	edible	hot	12.952038645744324	1.4128733426332474	17.30307638645172	0.8568646386265755	5.845869566201145e-07	0.0021227808247203	1.5694667932178935e-26	0.0012519138181232	2.496965967324627e-07	0.0017572741853655	25.66547691822052	0.5462984088808298	20.836220681667328	0.2580554923042655	7.1167632937431335	0.3248764434829354	1.9494464709168824e-06	0.0002575032340246	3.729088788167585e-24	0.000444525403509	2.4993898506409096e-06	5.345786462385149e-05	4.762704577387922e-05	7.842463105589559e-05	9.23472498470801e-06	1.3220842731698212e-05	3.867010711644525e-07	0.00037359184261731565	True	True	False	False	False	True	True	True	False	False	False	False	False	False
pepper	edible	sprouted	12.952038645744324	0.0014853619177301	17.30307638645172	0.0667604035697877	5.845869566201145e-07	5.845869566201145e-07	1.5694667932178935e-26	1.5694667932178935e-26	2.496965967324627e-07	2.496965967324627e-07	25.66547691822052	0.0038150265027070006	20.836220681667328	0.0052053524996154	7.1167632937431335	0.0041063685785047	1.9494464709168824e-06	1.9494464709168824e-06	3.729088788167585e-24	3.729088788167585e-24	2.4993898506409096e-06	2.4993898506409096e-06	4.762704577387922e-05	4.762704577387922e-05	9.23472498470801e-06	9.23472498470801e-06	3.867010711644525e-07	3.867010711644525e-07	True	True	False	False	False	True	True	True	False	False	False	False	False	False
pepper	edible	sprouting	12.952038645744324	0.0014853619177301	17.30307638645172	0.0667604035697877	5.845869566201145e-07	5.845869566201145e-07	1.5694667932178935e-26	1.5694667932178935e-26	2.496965967324627e-07	2.496965967324627e-07	25.66547691822052	0.0038150265027070006	20.836220681667328	0.0052053524996154	7.1167632937431335	0.0041063685785047	1.9494464709168824e-06	1.9494464709168824e-06	3.729088788167585e-24	3.729088788167585e-24	2.4993898506409096e-06	2.4993898506409096e-06	4.762704577387922e-05	4.762704577387922e-05	9.23472498470801e-06	9.23472498470801e-06	3.867010711644525e-07	3.867010711644525e-07	True	True	False	False	False	True	True	True	False	False	False	False	False	False
visor	open	closed	2.4099463596940036	3.4912191331386566	5.171879380941392	6.2757059931755075	5.360258015230102e-06	0.0001032789782584	9.864742622767153e-06	8.672463422954023e-05	1.1950080036626787e-06	5.470332098411746e-05	0.3193254582583904	0.822647288441658	0.1586900209076702	0.699278712272644	2.0105905830860142	6.001129746437073	1.973538701349753e-05	0.0005595667062152	5.070427278042189e-06	6.143745281406153e-05	0.0001383906351293	0.0001929462996486	4.8020666554293705e-05	8.56127542192553e-06	7.018696379645917e-06	5.1676618539886485e-06	0.0001489391934228479	0.0007492937584174798	False	False	False	False	False	False	False	False	False	False	False	True	True	False
visor	open	sealed	2.4099463596940036	0.0371538219042122	5.171879380941392	0.0632177630905062	5.360258015230102e-06	5.434623862043965e-07	9.864742622767153e-06	6.364596011239086e-27	1.1950080036626787e-06	7.666556278707048e-07	0.3193254582583904	0.1064118347130715	0.1586900209076702	0.0655173091217875	2.0105905830860142	0.1723823836073279	1.973538701349753e-05	2.8748342373319247e-06	5.070427278042189e-06	1.567903539956159e-26	0.0001383906351293	4.1456061694589146e-05	4.8020666554293705e-05	0.0017013249816955	7.018696379645917e-06	5.744053623857325e-05	0.0001489391934228479	2.449597324982733e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
sled	empty	full	7.236753404140472	0.6865421310067177	1.7117301002144814	0.0999867916107177	7.613638786096999e-05	5.803679528071371e-05	5.940616460975435e-05	3.563946506801585e-05	1.7265115559439433e-05	1.7341618274713255e-05	0.1981837442144751	0.0369921355741098	2.0770568400621414	0.2847982803359628	0.2070206915959715	0.107221002690494	2.6116944695786515e-05	1.064409431705826e-05	1.342597215625574e-05	2.9105011734031905e-06	6.539151513607067e-05	0.0003906845904566	2.02254071268726e-05	1.9811848517292677e-05	1.3273138677050156e-05	2.046828200263917e-05	3.1885036833045895e-05	3.143657067994354e-05	True	True	True	True	False	True	True	True	True	True	False	True	False	True
sled	empty	loaded	7.236753404140472	0.6342038977891207	1.7117301002144814	0.772844348102808	7.613638786096999e-05	8.399166517847334e-05	5.940616460975435e-05	0.0002309174305992	1.7265115559439433e-05	1.3887603245166247e-05	0.1981837442144751	0.1636724220588803	2.0770568400621414	0.0360073667252436	0.2070206915959715	0.8316691964864731	2.6116944695786515e-05	1.0896179247765758e-05	1.342597215625574e-05	2.5458976438130773e-05	6.539151513607067e-05	0.0006460130862251	2.02254071268726e-05	6.241579626475868e-05	1.3273138677050156e-05	0.0002934322537839	3.1885036833045895e-05	0.0007732555786787997	True	True	False	False	True	True	True	False	True	False	False	False	False	False
lens	transparent	solid	0.7728135678917171	0.4526857752352953	2.847887761890888	0.2400206169113516	7.051867534357825e-07	1.2421057249412115e-05	6.638958815179766e-26	4.4468382753848346e-06	2.5270949777223e-07	6.160203724903113e-06	2.5575043633580212	0.3587211016565561	1.1247183196246624	0.0200072929146699	2.878514491021633	0.0287649600068107	2.9998645345585832e-06	1.585870847975457e-05	5.433691248531829e-25	8.295617526243859e-07	1.5808787168225535e-05	0.0001379572609039	0.0008866287316777	3.711202012368631e-06	6.489904649242817e-05	3.7570483613080805e-06	1.3967833467631866e-05	2.6336286396144715e-05	True	True	False	False	False	True	True	True	False	False	False	True	True	False
jump rope	elastic	cotton	0.0443120632553473	0.0043228359572822	10.844813287258148	0.0119383075798396	4.3745180811072254e-07	4.3745180811072254e-07	4.8949167641913095e-27	4.8949167641913095e-27	3.061668918391547e-07	3.061668918391547e-07	0.1967372139915824	0.0045326516556087	0.0179879178176634	0.0001506264197814	1.7989255487918854	0.0043192845623707	3.6880894782598257e-06	3.6880894782598257e-06	2.756742659363105e-26	2.756742659363105e-26	5.652772756548074e-05	5.652772756548074e-05	0.0006369531547534	0.0006369531547534	1.0577578990478287e-05	1.0577578990478287e-05	3.150644189986451e-08	3.150644189986451e-08	True	True	False	False	False	True	True	True	False	False	False	False	False	False
raisin	edible	inedible	5.6356802582740775	0.0228269957005977	4.918842017650603	0.0820140470750629	5.503588695887629e-07	5.503588695887629e-07	4.224402147567017e-27	4.224402147567017e-27	1.8740098362002302e-07	1.8740098362002302e-07	17.27723628282547	0.0046822628064546	0.7839801721274853	0.1732988865114748	0.5369112826883793	0.0178187692654319	3.991319630358703e-06	3.991319630358703e-06	7.546647672039526e-26	7.546647672039526e-26	2.892191730552441e-05	2.892191730552441e-05	0.0001769221398717	0.0001769221398717	0.0003452535793257	0.0003452535793257	2.8226288861787907e-06	2.8226288861787907e-06	True	True	False	False	False	True	True	True	False	False	False	False	False	False
nest	small	large	7.4402324855327615	1.2341727502644062	6.1199288815259925	3.118946962058544	1.0196935562589715e-05	1.1871789240558428e-05	1.2320114706199092e-05	6.403577117453095e-05	4.735858638582614e-06	2.5885407595183096e-06	3.472037613391876	0.6809663493186235	1.4546100050210953	0.4127070307731628	1.7152385786175728	0.568353058770299	5.150665174369351e-05	3.1725033977636485e-05	1.5898687877324843e-05	3.7913526540478415e-06	0.00061795954025	0.0003681878069983	4.0119448385667056e-05	1.2712470720543935e-05	6.800347307489574e-06	1.1027101010085973e-05	5.6099857204117134e-06	8.668552027302212e-05	True	True	False	False	True	True	True	True	True	True	True	True	False	False
nest	small	huge	7.4402324855327615	0.0367511878721416	6.1199288815259925	0.4819502588361501	1.0196935562589715e-05	2.053689307501827e-06	1.2320114706199092e-05	8.80955894899671e-06	4.735858638582614e-06	2.201641713384106e-06	3.472037613391876	0.0415509450249373	1.4546100050210953	0.0044910782889928	1.7152385786175728	0.0056105156545527	5.150665174369351e-05	1.7112013139808369e-06	1.5898687877324843e-05	3.279001070666254e-07	0.00061795954025	5.702266747675821e-06	4.0119448385667056e-05	0.0018806314983521	6.800347307489574e-06	4.750999593738925e-06	5.6099857204117134e-06	3.6854939100550155e-07	True	True	True	True	True	True	True	True	True	True	True	False	True	True
nest	small	enormous	7.4402324855327615	0.0190237187780439	6.1199288815259925	0.4234057851135731	1.0196935562589715e-05	1.5606719250271794e-07	1.2320114706199092e-05	6.2645529784247826e-27	4.735858638582614e-06	2.167805046582316e-07	3.472037613391876	0.0170563842402771	1.4546100050210953	0.0021963502149446	1.7152385786175728	0.0011895274838025	5.150665174369351e-05	1.2386489167681702e-06	1.5898687877324843e-05	2.876996983607616e-24	0.00061795954025	5.702266747675821e-06	4.0119448385667056e-05	0.0018806314983521	6.800347307489574e-06	4.750999593738925e-06	5.6099857204117134e-06	3.6854939100550155e-07	True	True	True	True	True	True	True	True	True	True	True	False	True	True
snowboard	portable	portable	0.25120780337601895	0.25120780337601895	7.69091323018074	7.69091323018074	3.9687284569822633e-07	3.9687284569822633e-07	1.1945310849869613e-26	1.1945310849869613e-26	5.868208585724233e-07	5.868208585724233e-07	0.037179299397394	0.037179299397394	0.0113773094199132	0.0113773094199132	0.4900665022432804	0.4900665022432804	3.0415886698165195e-06	3.0415886698165195e-06	6.637934701931838e-26	6.637934701931838e-26	1.4937882042431738e-05	1.4937882042431738e-05	0.0001975292889255	0.0001975292889255	0.0002213078914792	0.0002213078914792	1.92935427634211e-06	1.92935427634211e-06	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snowboard	portable	heavy	0.25120780337601895	0.1754027442075312	7.69091323018074	0.5615617614239454	3.9687284569822633e-07	2.9663439704563647e-05	1.1945310849869613e-26	3.992836639099551e-05	5.868208585724233e-07	3.0659695227086563e-06	0.037179299397394	0.0248041818849742	0.0113773094199132	0.0809857505373656	0.4900665022432804	0.1864073798060417	3.0415886698165195e-06	2.4042080326580614e-05	6.637934701931838e-26	5.488317000867936e-06	1.4937882042431738e-05	0.0001864709361143	0.0001975292889255	6.299876531556947e-05	0.0002213078914792	5.6229822575915016e-05	1.92935427634211e-06	4.222644065521308e-05	True	True	False	False	False	True	False	True	False	False	False	True	True	False
cornhusk	edible	inedible	0.6002455484122038	0.0209059988264925	3.0564287677407265	0.0655352778267115	1.1597482973968454e-06	1.1597482973968454e-06	2.6070720831859e-27	2.6070720831859e-27	4.736191439036474e-07	4.736191439036474e-07	1.387172844260931	0.0144032077514566	0.9613377973437308	0.0044243177399039	0.3027905011549592	0.0049890011723618	4.8977415900708365e-06	4.8977415900708365e-06	3.5253400371189925e-25	3.5253400371189925e-25	0.0019363142200745	0.0019363142200745	0.0026079986128024	0.0026079986128024	0.0004900117801298	0.0004900117801298	4.438926737293514e-06	4.438926737293514e-06	True	True	False	False	False	True	True	True	False	False	False	False	False	False
pine tree	edible	inedible	0.8010693825781345	0.0103832746390253	4.383890330791473	0.0454239168902859	5.493192567485039e-07	5.493192567485039e-07	3.815047844373386e-27	3.815047844373386e-27	3.073778565010344e-07	3.073778565010344e-07	3.42659093439579	0.0044763422920368	0.3466946072876453	0.0001590214537827	0.0679169432260096	0.0010375389138062	2.2141088962257527e-06	2.2141088962257527e-06	3.885981204413192e-25	3.885981204413192e-25	2.832781831330067e-05	2.832781831330067e-05	0.0006308826414169	0.0006308826414169	4.2275948430869896e-05	4.2275948430869896e-05	2.1745988121324444e-06	2.1745988121324444e-06	True	True	False	False	False	True	True	True	False	False	False	False	False	False
terrarium	circular	square	1.4799598604440691	0.4055324010550976	1.3668171130120754	0.1866671489551663	5.655110157931631e-07	1.6215649267792287e-06	2.5703120990786247e-27	7.478292474161208e-06	4.436848666244941e-07	1.131517368690993e-06	1.191635895520449	0.1876107533462345	1.0935379192233086	0.0555253238417208	0.0569093390367925	0.0322891515679657	4.078535198459576e-06	8.851043986624063e-06	2.2626234246774432e-26	5.068293162935333e-06	0.0047217978135449	0.0001674834607001	0.0001739734102557	3.670907062769402e-05	2.683982245343941e-05	1.5380113893570527e-05	5.533526632461873e-05	1.2368887780667135e-05	True	True	False	False	False	True	True	True	False	False	True	True	True	True
valve	open	closed	8.90917256474495	16.370856761932373	3.399091958999634	2.1951735019683842	6.596847583750787e-05	0.0002796115722958	4.858921442973951e-05	0.0007557495791843	6.407753971870989e-05	0.0006166647835925	4.473290964961052	5.775827169418335	8.690344542264937	13.674569129943848	17.642650008201603	21.8912735581398	0.0002266693400088	0.0008231068022723	4.846640990763262e-05	0.0009463926289754	0.0013156291061022	0.0020300953110563	7.936454835544282e-05	1.985190749564936e-05	0.0004353753865871	0.0001805407919164	0.00019114906990580494	0.0014306311641121285	False	True	False	False	False	False	False	False	False	False	False	True	True	False
face	there	missing	0.0545985589269548	0.1809642883017659	0.8640057407319546	0.178968021646142	2.576418864919105e-05	2.9456307970576745e-05	1.1268707567069216e-05	9.841873804816714e-06	8.196894896173035e-05	6.320525614000873e-06	0.0084683997556567	0.2562215318903327	0.0023641376174055	0.11554623488336802	0.0060778937040595	0.0790095829870551	1.0641787184795247e-05	3.174591256538406e-05	1.1535878030599631e-06	4.7429735694493047e-07	1.2979356256437312e-05	1.1036436120548387e-05	4.4453230430008255e-05	0.0037558871554209997	1.3002585319554782e-05	0.0001985307335417	2.390763143012009e-05	2.872592403946328e-05	False	True	False	True	True	False	False	False	False	True	True	False	False	False
cape	large	small	0.2128222957253456	1.3229606673121452	2.1493852138519287	0.9502037428319454	2.7536560764929163e-05	2.7823274351135296e-06	0.0001240081815012	1.0527364224799383e-05	1.4319780916594027e-05	3.9349629332718905e-06	0.7888318970799446	3.1091770157217984	0.0501920585520565	0.6497785914689302	0.3209262154996395	1.3840517960488796	0.0001620621787878	1.9308461673972488e-05	3.894204212429031e-05	1.364389419222789e-05	0.0001186767008221	0.0001016250166685	1.0100770708731945e-05	3.1178014836541483e-06	5.959038844594034e-05	2.6560028842936845e-06	9.700257805889123e-05	3.929799419211122e-06	False	True	True	True	True	False	False	False	True	True	True	True	True	True
tray	empty	full	49.01699125766754	5.7844460010528564	46.66965901851654	3.1566906720399857	0.0002818653001668	0.00016015616211000001	0.0005584675818681	0.0004691461981565	0.0003177527787556	0.0001545718873785	4.6520572155714035	0.0961783516686409	7.773103564977647	4.382485896348953	7.323875278234483	0.6684015505015849	0.0001605068405297	4.395061523609911e-05	7.059038580337074e-05	2.1406995642792026e-05	0.0003299335958217	0.0004436025847098	9.330357784165244e-05	1.5501497330205893e-05	8.923829000195838e-05	4.144934564465075e-05	0.0034405049518682067	0.0002453380375300185	True	True	True	True	True	True	True	True	True	True	False	True	True	True
tray	empty	stuffed	49.01699125766754	0.0432172382716089	46.66965901851654	0.1237189630046486	0.0002818653001668	1.920192893578587e-07	0.0005584675818681	4.878328789765613e-27	0.0003177527787556	1.2862275688974028e-07	4.6520572155714035	0.006941363972146	7.773103564977647	0.030168320517987002	7.323875278234483	0.1015888759866356	0.0001605068405297	4.8187999368565215e-06	7.059038580337074e-05	3.910632770663608e-26	0.0003299335958217	2.6731339630714498e-05	9.330357784165244e-05	0.002229020356026	8.923829000195838e-05	0.0001644525582378	0.0034405049518682067	4.9076099628564415e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
skewer	sharp	dull	0.1549448235891759	0.0310329545754939	1.4412772841751575	0.0518179847858846	4.2518533405200294e-05	1.271241867328854e-06	5.584551558968087e-05	1.5051283349013432e-26	1.0269646821825518e-05	7.526805845259331e-07	0.1749062445014715	0.0289055315079167	0.0242648151470348	0.0034346972825005	0.2597286598756909	0.0123565027024596	8.920196137296443e-05	5.329116348207208e-06	5.8489305843068e-06	6.783567265054083e-26	0.001220324429596	0.0001159562998509	0.0001848249894464	0.0016587850041105	7.450194061675575e-05	0.0027150224923389	0.00016095684713945957	3.140215909525068e-06	True	True	True	True	True	True	True	True	True	True	True	False	False	True
squash	edible	buried	0.6788252852857113	0.1031599356792867	1.9877551123499868	0.0039228216337505	5.000467151461406e-07	5.000467151461406e-07	5.6505442435891505e-27	5.6505442435891505e-27	3.7720742085412006e-07	3.7720742085412006e-07	1.0750436224043372	0.0720483716577291	0.0905591587070375	0.0055511914979433	0.0463904754724353	0.0479172798804938	2.359649897698546e-06	2.359649897698546e-06	6.405452713153441e-25	6.405452713153441e-25	2.526925158008453e-06	2.526925158008453e-06	0.0002062270141323	0.0002062270141323	9.278198831452755e-06	9.278198831452755e-06	4.4415862099356223e-07	4.4415862099356223e-07	True	True	False	False	False	True	True	False	False	False	False	False	False	False
squash	edible	pecked	0.6788252852857113	0.0260761997196823	1.9877551123499868	0.0269744545221328	5.000467151461406e-07	5.000467151461406e-07	5.6505442435891505e-27	5.6505442435891505e-27	3.7720742085412006e-07	3.7720742085412006e-07	1.0750436224043372	0.0085423278505913	0.0905591587070375	0.0042018418753286	0.0463904754724353	0.0157335787662304	2.359649897698546e-06	2.359649897698546e-06	6.405452713153441e-25	6.405452713153441e-25	2.526925158008453e-06	2.526925158008453e-06	0.0002062270141323	0.0002062270141323	9.278198831452755e-06	9.278198831452755e-06	4.4415862099356223e-07	4.4415862099356223e-07	True	True	False	False	False	True	True	True	False	False	False	False	False	False
squash	edible	mauled	0.6788252852857113	0.0260761997196823	1.9877551123499868	0.0269744545221328	5.000467151461406e-07	5.000467151461406e-07	5.6505442435891505e-27	5.6505442435891505e-27	3.7720742085412006e-07	3.7720742085412006e-07	1.0750436224043372	0.0085423278505913	0.0905591587070375	0.0042018418753286	0.0463904754724353	0.0157335787662304	2.359649897698546e-06	2.359649897698546e-06	6.405452713153441e-25	6.405452713153441e-25	2.526925158008453e-06	2.526925158008453e-06	0.0002062270141323	0.0002062270141323	9.278198831452755e-06	9.278198831452755e-06	4.4415862099356223e-07	4.4415862099356223e-07	True	True	False	False	False	True	True	True	False	False	False	False	False	False
banana peel	edible	inedible	20.620821416378018	0.0045259908802108	78.45776081085205	0.007131203165045	1.826872542132208e-07	1.826872542132208e-07	9.921204219154809e-27	9.921204219154809e-27	1.3389828135146328e-07	1.3389828135146328e-07	33.54841470718384	0.0040687838918529	7.06351101398468	0.0032229527278104	14.9956077337265	0.0022610343876294	9.785133592288278e-07	9.785133592288278e-07	8.274164819636888e-26	8.274164819636888e-26	1.2788716219347407e-05	1.2788716219347407e-05	0.0001050958985615	0.0001050958985615	5.1262560418763314e-06	5.1262560418763314e-06	2.252505026945073e-06	2.252505026945073e-06	True	True	False	False	False	True	True	True	False	False	False	False	False	False
ballot box	empty	full	19.476254284381863	0.7420733105391264	9.471302479505539	0.0507109041791409	2.2772607621845967e-05	0.0002009699528571	0.0003957081389671	0.000398370775656	1.434393084309704e-05	2.960496487958153e-05	17.009857296943665	0.1416929764673113	3.405302762985228	0.2952443435788154	5.983955413103104	0.0316573365125805	2.6702824129642974e-05	2.4203194470828752e-05	0.0001081865889318	2.526924163248623e-05	0.0014592901607102	0.00042076162571900007	6.67469180370972e-05	1.5259468000294873e-05	0.0003524120756992	6.364416549331509e-05	0.0019513232473400421	4.610079429312464e-05	True	True	False	False	False	True	True	True	True	True	True	True	True	True
suitcase	full	empty	1.1889937333762646	18.65420043468476	7.2549283504486075	31.849190592765808	0.0003386112666703	0.0001894919137157	0.0002831265874192	0.0006583894446521	0.0001266405547539	0.0001450956915505	0.0650370435323566	2.8384441509842877	4.784237593412398	21.09089642763137	0.7366744335740805	9.51392650604248	0.0001367050913358	0.0002089224381052	2.839409489752143e-05	4.933177706334391e-05	0.0008892503501556	0.0010252255378873	7.573240736746811e-05	0.0007616252787556	0.0003714893864525	0.0014360892237164	1.615092912743421e-05	0.00042920532905554875	False	False	True	False	False	False	False	False	False	False	False	False	False	False
boy	there	here	0.3193871350958943	0.1714815502054989	0.5063147284090519	0.2603901317343116	2.541253962817791e-06	9.163533718492543e-05	1.4065539843954866e-06	1.2387825165660615e-05	1.1830917401312034e-05	0.0001487222789364	0.1090303296223282	0.1554840942844748	0.0637846125755459	0.0169390783412382	0.0628567242529243	0.0165739795193076	1.3429185763413898e-06	7.810609758962528e-05	1.0345698520097812e-06	5.164696403880953e-06	3.9370860349663424e-05	7.963431585267243e-05	6.978524424994247e-06	2.5009700266309665e-05	8.876611445884919e-06	2.257534106320236e-05	8.304544394377444e-05	0.00015033973568279182	True	True	False	False	False	False	True	True	False	False	False	False	False	False
juicer	empty	full	0.5651652812957764	0.5327696446329355	1.5379386022686958	0.0294213241431862	6.185564416227862e-05	3.262984478169528e-05	6.523054452145516e-06	1.8174164040374308e-05	2.397194975856109e-05	2.8098574489376915e-05	0.3852518973872065	0.0261575420154258	0.3703569062054157	0.3703268710523844	0.0652075104881078	0.0401411496568471	2.2506398522637028e-05	1.2111568992168033e-05	5.762909083273371e-06	5.1920149957140885e-06	0.0002164532588722	0.000764421383792	1.1740885952349345e-05	4.847274226449372e-06	4.0986745375448656e-05	4.122654786442581e-05	8.331871867994778e-05	1.6839200611684643e-05	True	True	True	False	False	True	True	True	True	True	False	True	False	True
milk	warm	cold	0.692754564806819	1.0798189789056778	3.753533959388733	2.5951689109206204	0.0001687631197455	0.0001057902181855	0.0001390609099871	0.0001571036932546	0.0001074833903658	2.5701152139845362e-05	0.7562866434454918	0.822282861918211	0.0614742282778024	0.4485640674829483	2.4593811482191086	4.956354945898057	0.0001480216496929	5.075459625913936e-05	5.2125409411019064e-05	1.3424551070784219e-05	1.3603967374820058e-05	2.6725678026195965e-05	0.0002195171873609	3.6496828670351533e-06	5.633945576732913e-06	2.9555496938726843e-08	3.8047942574337407e-07	0.0005038004019297659	False	True	True	False	True	False	False	False	True	True	False	True	True	False
snake	poisonous	safe	13.875134289264679	0.0076199488830752	3.2313361763954163	0.0260750472079962	6.787382211825843e-07	7.537667556789529e-06	1.9472997019382918e-26	9.137148992977018e-06	4.31974234160748e-07	2.352259116378264e-05	28.542432188987732	0.0134230809635482	6.8712763488292685	0.0010375208148616	4.0690790861845025	0.0014911988728272	2.3675255533817108e-06	9.209351503614015e-07	4.4515023369681175e-24	2.651816766174875e-07	5.640025619868538e-05	3.9213222180478624e-05	0.0012865286407759	3.0074925660983362e-06	0.0003782547764785	1.8686462510686397e-05	1.0180248644076073e-06	6.315294172054564e-05	True	True	False	False	False	True	True	True	True	False	True	True	True	False
mouth	wide	small	0.9191784076392652	11.743869632482527	16.438376903533936	8.248041570186615	0.000148615845319	5.669161282639834e-05	8.825940085444017e-05	5.857472729076108e-05	4.43568154651075e-05	6.139835306839814e-06	4.689766466617584	3.825522586703301	10.575015097856523	4.6741344034671775	3.2470863312482834	1.9192865118384361	0.0016721882275305	0.0004450648248166	0.0004332222943048	0.0001012441316561	0.0001219237105942	0.0001699215886219	9.556991926729096e-05	2.1884609680000722e-05	3.649859934284905e-05	4.077195399077027e-05	2.437730302062846e-05	1.027694480626451e-05	False	True	True	True	True	True	True	True	True	True	False	True	False	True
mouth	wide	tight	0.9191784076392652	0.012145275104558	16.438376903533936	0.0164297016453929	0.000148615845319	4.7978153361327707e-05	8.825940085444017e-05	3.854385397517035e-05	4.43568154651075e-05	0.0004613608780346	4.689766466617584	0.05261937621980901	10.575015097856523	0.0216966480365954	3.2470863312482834	0.0114213042252231	0.0016721882275305	7.229722314150422e-05	0.0004332222943048	7.0976149402213196e-06	0.0001219237105942	0.00024142229904099998	9.556991926729096e-05	3.8807735336376936e-05	3.649859934284905e-05	5.6128362757590367e-05	2.437730302062846e-05	0.0006406643933587475	True	True	True	True	False	True	True	True	True	True	False	True	False	False
mug	full	empty	2.5261208415031438	36.49781346321107	7.447650283575058	68.96525025367737	0.0001563876026011	6.809153205722396e-05	3.0703100151185936e-05	0.0001582421532475	0.0001978810360014	0.0001430059796803	0.0320310093229636	1.6465650871396065	0.9774247184395791	4.2932186275720605	0.20090127363801003	0.7770134136080742	6.12980898040405e-05	8.724187523512228e-05	8.769907111627617e-06	2.4875012627489926e-05	0.0004792799245478	0.0001320426576967	5.92473213600897e-05	0.0001734644456519	6.813587560827727e-05	0.0001390165380144	1.2378997382711532e-05	3.2953789741441135e-05	False	False	True	False	True	False	False	False	False	False	True	False	False	False
cuckoo clock	universal	localized	0.0405258178943768	0.0004516338321991	2.5942189618945117	1.3273616161768588e-05	5.6347321253369393e-08	2.050738912018346e-07	2.820773836731405e-07	2.0743575133412716e-26	1.4304829543121397e-08	7.603775248332667e-09	0.0477976776892319	0.0015637901014997	0.0049745525757316	6.959222673685872e-05	0.0660324178170412	0.0001800689005904	1.0248395021505985e-06	4.254880181520093e-06	4.918033980061409e-07	5.204484785106347e-26	0.0005593376954493	6.350683179334737e-05	6.821274922685916e-06	0.0003791220251514	2.5488475219326293e-08	3.106287067566882e-05	6.184567951095232e-05	3.0881857071562985e-07	True	True	False	True	True	True	True	True	False	True	True	False	False	True
